allele	cell_id	pos	x	y	z
129	26	21	160489.797310864	70694.9225573226	2763.58905858758
129	26	23	160614.801114754	70786.101498079	2638.50087704379
129	26	24	159958.264844847	70774.8967002825	2903.72088100373
129	26	25	159971.312244131	70751.6250815888	3049.21090875707
129	26	26	160007.481431263	70749.0754173372	2891.25860618486
129	26	27	160098.922123992	70845.3313468823	2986.11240946001
129	26	28	160015.960017277	70797.4119441121	2973.97460433651
129	26	29	160044.949169371	70808.1208816324	2880.86691596642
129	26	30	160163.935827182	70805.3143864396	2957.70205093505
129	26	31	159847.090657315	70540.82451468	3060.58378938785
129	26	32	159811.906560989	70526.5791009995	2898.01074120932
129	26	33	160048.388428912	70629.143824773	3035.07231002836
129	26	34	160057.627297253	70628.1796434271	3067.87117189656
129	26	35	159923.505140805	70806.559430843	3138.27900813034
129	26	36	159941.574362828	70823.5246909531	3192.73129187898
129	26	37	159945.31657618	70722.482892599	3083.38478779402
129	26	38	160122.090611133	70614.0999277462	2747.27448975544
129	26	39	160104.303557365	70811.1406248698	2952.09358367262
129	26	40	159989.681595533	70651.6602376442	2976.2889579477
129	29	0	101006.175008329	74772.006631841	2741.12675095983
129	29	3	100881.031270587	74549.2451492558	3237.10579297257
129	29	6	100622.465947132	75026.9691001623	2759.86932000598
129	29	7	100563.290555586	75021.7537722619	2789.71648476136
129	29	8	100558.208627167	75042.2861854996	2729.06186091612
129	29	9	100834.312467286	75038.9990195375	2601.32765798743
129	29	10	100661.520560564	75081.6781840216	2779.88025217453
129	29	11	100750.30225096	74985.9075993421	2856.42878882307
129	29	12	100751.681502122	74958.1669323583	2873.35595988381
129	29	13	100698.421961446	75066.9291493178	2647.95322044675
129	29	14	100829.562051012	75221.1791099018	2844.08454179598
129	29	15	100860.272702301	74948.5388776057	2696.67737745481
129	29	17	100787.625542687	75082.159876773	2807.37082795146
129	29	18	100774.13968144	75427.3444408124	3013.96573633333
129	29	19	100693.850052534	75391.0910489986	3045.91592063082
129	29	20	100622.968050483	75363.6337720656	2840.76501434034
129	29	21	100676.771861817	75239.7800019933	2791.23703999533
129	29	22	100634.390330544	75199.9781771313	2847.61328022378
129	29	23	100662.652454519	75290.8973829112	2869.83942624592
129	29	24	100721.222516853	75147.4313283459	2838.12090503047
129	29	25	100806.051814371	75198.1191485802	2757.03008317654
129	29	26	100785.06276392	75194.889675945	2837.38568817285
129	29	27	101264.196655429	74464.0507120576	3070.85225839554
129	29	28	101244.305490109	74542.1177819079	2653.15439753361
129	29	29	100696.22439432	75142.989889751	2880.64462946958
129	29	32	100699.443188695	75166.3514464737	2839.1555618045
129	29	34	100807.351947755	74995.2925884099	2743.23815586086
129	29	35	100728.993184381	75051.7251909754	2662.30313696974
129	29	36	100935.439046025	74684.1672845948	2567.94522834657
129	29	37	100789.316082526	75129.8727818235	2898.74414372931
129	29	38	100772.990078762	74923.6070012788	2558.97946554743
129	29	40	100782.476338924	75046.0366594035	2594.98328804296
129	32	0	105962.417472836	96582.7580570438	4146.66664051298
129	32	1	106008.692625076	96527.8848132793	4077.19020333443
129	32	5	105879.383334514	96610.16579984	4004.57719739853
129	32	9	105871.739325419	96762.3821459539	4018.08940664679
129	32	10	106091.398454493	96638.8972623854	4085.52701572415
129	32	12	105967.073263929	96658.6291356915	4225.44240651256
129	32	13	105963.040125337	96571.652848514	4071.77363432283
129	32	17	106047.99358167	96715.5507846887	4378.84096184845
129	32	18	105884.038187383	96698.2612904248	4207.64410982662
129	32	20	105977.760339806	96689.1988650169	4184.60286234118
129	32	21	106035.588156618	96595.1127802261	4142.40780491552
129	32	23	106043.516502513	96648.5917409822	4156.51790575176
129	32	24	105950.370950867	96601.4285274806	4167.89393342277
129	32	25	105826.202691205	96759.3842787801	4258.47265445179
129	32	26	106084.435949073	96278.9312789099	4273.34807666865
129	32	27	106036.514144361	96782.453778684	4402.5766830323
129	32	28	106126.18822827	96678.8774154059	4382.05742872252
129	32	29	106189.301092856	96728.3462163455	4159.13131537036
129	32	30	106117.41852599	96693.6069673073	4269.52086019753
129	32	32	106176.561982109	96788.673037994	3969.46034284097
129	32	33	106030.769453326	96396.2302498418	4312.03012277915
129	32	34	106081.403440466	96522.1998547519	4421.51591528096
129	32	35	106034.073812459	96433.7219367238	4286.75764480751
129	32	36	106020.476270598	96718.6711369754	4138.45262303658
129	32	37	105911.501749465	96627.5248904497	4322.74281480469
129	32	38	106041.15441613	96422.039679511	4254.64882781954
129	32	39	106087.607947061	96343.0710512637	4334.41177645092
129	35	0	8021.18381839422	87862.5110800735	2917.58714718064
129	35	1	7952.06261536919	87928.1344329119	2727.75445572947
129	35	3	8340.61019617435	88313.4864368184	2822.10797814587
129	35	4	8283.31767850031	88235.8246007913	2783.72030512425
129	35	5	8187.99030205535	88226.5075233459	2837.00239874172
129	35	6	8253.61676946015	88189.2132406469	2732.78159389631
129	35	7	8257.42147755035	88205.0671400494	2727.30098382797
129	35	8	8191.23137721329	88146.1840878764	2907.5452684801
129	35	9	8294.76970060028	88303.6037341923	2688.69708584955
129	35	11	8188.25451765723	88221.124294644	2816.74505773339
129	35	12	8216.81757467206	88120.2076449319	2707.32231992997
129	35	13	8256.47167158965	88066.3682182569	2648.0848582952
129	35	14	8332.07256999494	87803.3371258293	2907.70500914525
129	35	15	8130.78564106838	87880.9759715116	2898.26752923039
129	35	16	8147.85707143927	87807.2139795246	2933.8563472152
129	35	17	8141.25548364819	87875.0731207391	2889.99580894368
129	35	18	8168.12017240773	87957.8873600182	2894.48284103495
129	35	20	8146.35897045729	88088.622893657	2896.92092043421
129	35	21	8232.84043389715	88240.3658021353	2833.3688468505
129	35	22	8174.75380753616	87990.4152069387	2847.55059996405
129	35	23	8250.18536755935	88030.2340882062	2689.95646807067
129	35	24	8233.33128860103	88089.8954453943	2659.20449400033
129	35	25	8287.4482094097	88090.8030321185	2653.34378231983
129	35	26	8314.53094547456	88093.7598079508	2702.90333925657
129	35	28	8213.57946351088	88023.191665252	2807.38318315868
129	35	29	8251.773205966	88114.3189541927	2674.59211543505
129	35	30	8206.32841523977	88138.1885683697	2746.72334465135
129	35	31	8257.28882645179	88010.5454096963	2753.88889031964
129	35	32	8141.81904626278	88103.8905888105	2877.17455102837
129	35	33	8007.47075103111	87723.2693722227	3457.47527976229
129	35	34	8054.84214090486	87748.4641861843	3468.0161530788
129	35	35	8002.93121150384	87764.4131525948	3562.38404568235
129	35	36	8083.34390203418	87963.9676411635	2963.40329120859
129	35	37	8204.48434798572	88012.0666881518	2786.13707496349
129	35	38	8104.23550780617	88011.004192028	2817.51581577317
129	35	39	7982.66880897905	87906.7896493405	2823.13805190204
129	35	40	8226.30401305087	88228.8989484465	2863.21842578494
129	36	3	143405.86814109	81491.3238049373	10220.0997057785
129	36	6	143637.463393051	81275.3570215573	9861.04373320933
129	36	9	143250.16234539	81196.7578233221	10431.7520930095
129	36	11	143256.434442455	81136.8029214009	10406.9712111303
129	36	12	143303.048782185	81154.4123221167	10169.554763939
129	36	13	143454.328939892	81051.9851771989	9752.92187956045
129	36	14	143303.372297318	81454.7495444101	10239.4124552801
129	36	15	143255.4254017	81024.4159754468	10312.869800122
129	36	16	143201.313449651	81000.2401471644	10230.0515495283
129	36	17	143298.853774719	81007.7608578259	10241.5280198796
129	36	18	143342.76793333	81530.123153912	10498.3027276632
129	36	19	143556.961927845	81473.1734729583	10206.6161293456
129	36	20	143370.015102914	81483.7115082684	10310.5291252578
129	36	24	142770.912092039	80887.7885468432	10916.8204302055
129	36	25	142976.558914088	81261.6163064259	10337.4930041684
129	36	26	143282.540092945	81189.2583454732	10369.6224390035
129	36	28	143195.684607809	81648.4064203624	10240.2422742251
129	36	29	143295.350341964	81587.3178263189	10245.7548952981
129	36	32	143089.524858231	81225.5457199629	10313.7877096268
129	36	34	143576.412232332	81317.5492082889	10193.8004219876
129	36	35	143589.362193076	81461.2165944528	10048.0732353171
129	36	40	143315.720146062	81144.7330807635	10244.6940372742
129	48	0	79824.5798666485	102667.133124084	10431.1232482333
129	48	1	79652.6633416606	102566.702159614	10365.8318719356
129	48	3	79442.2739373718	102559.397842895	10101.5651348851
129	48	5	79359.4223123858	102517.61934264	10150.0922217004
129	48	6	79582.9200609624	102631.841351566	10162.5438029893
129	48	10	79415.2930184812	102837.251769695	10128.696725436
129	48	11	80242.4359856415	102832.37537992	10110.8932903638
129	48	12	79594.2649357717	102581.323504488	10296.7704155091
129	48	17	79862.2317255113	102701.191476385	10301.8279163671
129	48	18	79759.4774846378	102694.580668041	10546.6686979798
129	48	19	79767.1849019976	102697.368800677	10483.8977360066
129	48	20	79903.2259407071	102614.868561094	10535.8611507512
129	48	21	80344.4558044484	102546.848043095	10700.7762993848
129	48	22	80306.8946652351	102571.557217279	10648.1699106842
129	48	29	79493.4159653431	102690.985687359	10328.800118135
129	48	32	79829.0573012907	102649.509627779	10273.2258846014
129	48	35	79647.3342462765	102798.583980221	10209.14845056
129	48	36	79435.3128342665	102617.989878653	10589.6979634797
129	48	39	80040.9069117912	102546.038295668	10229.0833605138
129	48	40	79986.5598637557	102566.412167515	10362.0206083335
129	49	4	21337.8027498581	101774.78409748	2608.52745372803
129	49	5	21335.5287329839	101782.06194018	2725.40321365524
129	49	6	21358.9346769861	101797.592635417	2632.90136720378
129	49	7	21452.8245969962	101787.631432112	2794.63353905008
129	49	8	21397.5658460349	101780.66837311	2747.33380520215
129	49	10	21445.6154292381	101773.227971592	2723.48436715108
129	49	11	21469.6473414017	101866.433048594	2642.18547692365
129	49	13	21730.637195871	101921.010822928	2710.4390009948
129	49	14	21486.3354321113	101858.151250132	2712.12621262379
129	49	16	21501.4718490468	101710.05594469	2584.72786343596
129	49	17	21499.6918805683	101868.707173351	2679.54085476191
129	49	21	21369.0382153819	101990.290903695	2996.36509161331
129	49	22	21503.5728911103	101890.737599076	2880.53689693112
129	49	23	21594.1543374662	101961.858944337	2781.79131575016
129	49	24	21508.9847350197	101945.006020466	2744.43733561801
129	49	25	21427.297177257	102023.57682473	2764.32540778928
129	49	26	21667.270595959	101927.693946321	2678.85974001147
129	49	27	21698.5940640831	102061.557305121	2712.3167674468
129	49	28	21661.4518201356	102047.91601449	2668.11419960518
129	49	29	21704.5421243545	102051.638877475	2678.30128478196
129	49	30	21743.4375828168	102011.693714245	2742.92623416479
129	49	31	21564.1288794136	101892.482677968	2815.22943511733
129	49	32	21582.9539572029	101987.719853389	2722.87406482845
129	49	33	21611.4927415722	101876.199673503	2826.11193288385
129	49	35	21568.9900574257	101947.526045158	2733.14932300532
129	49	36	21566.5831355085	101924.453962516	2879.13732049282
129	49	37	21520.2326303304	101960.54299023	2845.23179515995
129	49	39	21478.0171208975	101697.693649008	2845.98984354448
129	49	40	21613.0352970376	101629.57988042	2913.75748791585
129	55	0	30837.9988224672	107664.545412303	3001.928555578
129	55	1	30903.8297574885	107709.621763697	2992.04796463359
129	55	7	30704.9664492756	107417.740752883	3091.07502551903
129	55	8	30730.9809586537	107461.745288207	3085.14816469763
129	55	11	30835.8838768891	107824.057397503	2973.01011636721
129	55	14	30785.1520908284	107686.094764112	3284.92144292152
129	55	15	30848.9270935651	107783.509365126	3224.79095263893
129	55	16	30790.8595426401	107713.086353914	3256.13765724577
129	55	17	30837.8013427594	107720.246488923	3225.57810450063
129	55	18	30926.0314591683	107731.06377256	3171.77488826176
129	55	19	30894.9872661352	107689.948922667	3132.63994704888
129	55	20	30773.2573223664	107753.152174389	3211.30013481713
129	55	21	30881.2165481793	107805.45114934	3286.45696745868
129	55	22	30885.6711205256	107777.402073532	3266.05713738776
129	55	23	30898.9231992742	107761.2760965	3301.69100367774
129	55	24	30904.4197221128	107812.988253907	3229.86221409076
129	55	25	30731.7095951881	107954.710141317	3149.54171909583
129	55	26	30902.2021559964	108031.582423775	3024.95279613943
129	55	27	30872.538805196	107947.10593501	3133.82576098788
129	55	28	31035.3220933448	108062.253266974	3108.86581139773
129	55	29	31022.0925303875	107981.430728585	3036.28267399494
129	55	30	30949.8994138224	107976.062371605	2994.46215940696
129	55	31	30979.0441946865	107975.50682378	3057.29350119102
129	55	32	30951.8388769614	107856.317741792	3153.1286282853
129	55	33	30951.3430181619	107964.983697942	3027.51813163264
129	55	34	30913.8931862495	107834.76113164	3243.56127598126
129	55	35	30899.452799153	107877.204781079	3087.45249280762
129	55	37	30788.1135275734	108048.20211214	3151.88607513977
129	55	38	30964.1716164892	107969.417272698	3059.57900141001
129	59	0	61334.7914625602	117624.482938989	4877.42645380361
129	59	2	61733.6786697966	117563.646686929	4797.89307784965
129	59	3	61644.1414479192	117583.891747854	4898.58896633715
129	59	7	60799.8186134452	117387.807214749	5334.9395888708
129	59	8	60853.8546457085	117332.917961586	5339.94826880705
129	59	9	61256.6753940514	117439.536034097	5081.45996229925
129	59	10	61220.9484379819	117420.697205419	5047.59605472532
129	59	14	61287.4499574936	117538.077115182	4963.36702951529
129	59	15	61368.6069561997	117503.416780534	5029.0273617483
129	59	16	61209.5364366248	117232.076234926	4910.30199773308
129	59	17	61139.3009848043	117440.352326083	4997.20230507893
129	59	18	61109.0158915203	117343.759517689	5049.93861842441
129	59	19	61157.8019369862	117280.388968076	4953.21202076564
129	59	20	61097.3861631494	117423.668385418	5020.15061440277
129	59	21	61187.4257330381	117395.013935356	5187.87998808429
129	59	22	61606.9859977523	117630.387945806	4987.98692964404
129	59	23	61149.4298003458	117440.360018498	5001.39189955295
129	59	24	61106.117682544	117332.151773607	5100.79729477186
129	59	27	61262.5266075512	117362.92822375	5076.15769001165
129	59	29	61637.2792044882	117446.065303052	5118.00461153214
129	59	30	61375.0664326128	117363.172157305	5179.5675835886
129	59	31	61355.6951560696	117426.809301847	5157.11395260605
129	59	32	61498.7294729286	117382.129263207	5008.48359832846
129	59	33	61366.6553578984	117168.173971945	5094.16517471819
129	59	35	61791.0882279425	117329.299207036	5126.52466974557
129	59	36	61356.3586281677	117343.872301218	5700.70764885371
129	59	37	61346.9221127205	117332.282841842	5658.79828263577
129	59	38	61240.4862420148	117123.742460076	5128.01524131317
129	59	39	61115.826715723	117244.53770128	5135.34576369898
129	61	4	71228.793326081	124825.052404072	5273.90343489845
129	61	7	70679.9849060546	124882.606030142	5462.99077297048
129	61	14	70305.6973626922	124866.703427785	5920.01709506735
129	61	15	70330.0665696077	124912.076541656	5868.47975674136
129	61	18	70466.7807615794	124919.190296233	5815.06387172427
129	61	19	70629.1483161853	124859.057161882	5771.36693750984
129	61	20	70619.4144407755	124886.645762326	5886.88633369447
129	61	23	70437.2956736063	125187.361356215	5542.52258368568
129	61	24	70690.5037547538	124817.339564619	5758.78277572449
129	61	25	70468.4007209802	124923.73664158	5852.06650257514
129	61	26	70528.9831574251	124884.930774188	5755.68340594891
129	61	29	70474.9725082612	124807.134264407	5757.88133957705
129	61	30	70494.0512322978	124786.393000818	5831.34557186687
129	61	33	70809.2380043344	124848.0060573	5596.96313710002
129	61	34	71262.275771126	125522.064686134	5335.06603601328
129	61	35	71157.896268846	125540.134210725	5615.90314461888
129	61	37	70479.6400003583	124937.646002592	5639.77179485727
129	61	38	70682.2476073561	124725.808722331	5520.99103141055
129	61	39	70602.9228373034	124901.23724519	5442.65545498403
129	61	40	70537.925250239	124988.701716063	5591.81749837769
129	63	1	129047.69589923	121276.999200476	1673.61591064346
129	63	2	129023.793170732	121252.926051983	1696.93760929284
129	63	3	129374.375084284	122103.304360659	1366.88751702892
129	63	4	129411.050146688	122051.4277103	1335.06731059901
129	63	7	129116.591450884	121437.012547812	1342.68065351322
129	63	8	129240.210192061	121541.379301332	1648.77207192414
129	63	9	129136.08408391	121186.792280992	1609.78821941988
129	63	10	129053.375644782	121165.903945964	1731.40130437268
129	63	11	129351.383350708	121347.172468831	1670.02875575945
129	63	12	129364.210205985	121260.220589153	1553.26343556747
129	63	13	129367.34032495	121135.232196985	1705.02324243578
129	63	14	129345.411891965	121324.279123923	1703.13744043108
129	63	15	129125.35825513	121195.756004461	1669.13541380867
129	63	16	129376.704871902	121294.110211937	1606.37111122882
129	63	18	129431.882846095	121189.188826435	1759.4216378316
129	63	19	128767.44370133	120778.856154986	1827.63807528738
129	63	21	129303.23101123	121202.443713865	1690.13097435559
129	63	24	129408.610768145	121263.973033332	1823.115398919
129	63	25	129370.894126593	121360.683511733	1692.4283456583
129	63	26	129250.043916105	121269.480123648	1711.64070421805
129	63	27	129294.659091126	121403.277241817	1487.02198977622
129	63	28	129404.822021668	121403.013474523	1416.67375762715
129	63	29	129418.144785759	121363.062408108	1353.44855061922
129	63	30	128966.402884654	121163.456854359	1565.57154443647
129	63	31	128995.222624689	121232.535028165	1705.13916575214
129	63	32	129418.450057599	121282.31688289	1578.5318067277
129	63	33	129069.72921053	121540.93943856	1432.85115662244
129	63	34	129035.433478647	121556.899640415	1422.95871812638
129	63	35	129261.907232466	121276.491391611	1537.67899257865
129	63	36	129023.427744595	121427.663964906	1595.12675890442
129	63	37	129056.9967662	121298.044863498	1576.64603324355
129	63	38	129144.820264211	121164.2757308	1614.68007298332
129	63	39	129010.430622509	121523.839434061	1399.90677701068
129	63	40	129069.537070421	121520.731385296	1441.38128192628
129	67	4	94825.0435461347	127382.884974966	5153.87539835663
129	67	5	94823.0145518667	127282.768175806	5264.13696991872
129	67	6	94928.5106353422	127291.439839957	5147.38660288293
129	67	7	94740.2661981678	127521.866119567	5146.23893901981
129	67	8	94728.4981158947	127430.213248103	5126.54654821491
129	67	12	94595.2461955722	127412.819380906	5178.78635167234
129	67	13	94625.9003620335	127399.234141741	5199.57750417059
129	67	15	94935.6851923782	127724.95747954	5006.58841254385
129	67	16	94605.2499146609	127485.757970878	5106.25749967113
129	67	17	94563.4987861576	127341.578282272	5245.14800846857
129	67	20	94810.1684075058	127742.874635463	5027.83979725407
129	67	21	94540.3955552236	127624.341406189	5132.02523977192
129	67	25	94752.5668096667	127707.926787735	4888.65125446922
129	67	26	94901.3574703769	127655.501649667	4751.65943273894
129	67	29	94819.4451368824	127586.096867742	4926.08653258742
129	67	30	94740.4809780507	127396.785404771	5154.27172366563
129	67	31	94791.3487966952	127366.214891106	5264.04326945685
