allele	cell_id	pos	x	y	z
CAST	99	1	207406.316600934	211684.0774558	1461.94759681555
CAST	99	2	207394.833693139	211697.840820207	1495.62618159955
CAST	99	3	207377.15619972	211666.856895503	1351.04272818567
CAST	99	4	207383.226495918	211747.035579989	1169.16968516555
CAST	99	5	207602.563925679	211828.064711153	1010.42648705052
CAST	99	6	207337.107342629	211597.700376869	1482.26819451735
CAST	99	12	207369.37399526	212046.505394864	1033.72522506631
CAST	99	13	207369.109652759	212196.26631658	705.723921260303
CAST	99	14	207449.03343182	212173.876503252	733.803681320912
CAST	99	15	207309.716645009	211995.959350438	801.893923459958
CAST	99	17	207088.780506987	211928.383035533	1009.56712140514
CAST	99	18	207112.018121106	211801.494407744	1107.4240360095
CAST	99	19	207156.45154041	211869.458967936	1136.65129542461
CAST	99	20	207463.376506418	211402.23886841	1253.36778887516
CAST	99	21	207331.019054686	211398.904732891	1399.13158374041
CAST	99	24	207504.953996724	211873.122394265	762.280883432622
CAST	99	25	207156.113775663	211840.759355593	1075.83430210985
CAST	99	26	207490.78466668	212019.924927808	960.205597831561
CAST	99	29	207295.425982861	211518.390503657	1784.62761764003
CAST	99	32	207440.553785559	211680.396123552	1165.9619483713
CAST	99	35	207378.695129285	211563.706803489	1538.15965323047
CAST	99	36	207459.173075644	211708.9503909	1168.39185934041
CAST	99	37	207227.579280779	211518.607730722	1254.28739898784
CAST	99	38	207334.21336152	211614.929861448	1390.25128574185
CAST	1011	0	57562.5365191964	32216.6412235446	10467.7668431356
CAST	1011	3	57725.2421628783	32004.4976987509	10134.8422481561
CAST	1011	4	57505.5525471679	32139.3844928764	10312.997559783
CAST	1011	5	57389.1461168659	32155.7116564563	10397.796220217
CAST	1011	6	57274.6023211885	32236.6728556072	10693.2295799236
CAST	1011	7	57288.5752944618	32284.5954075055	10648.0392088766
CAST	1011	8	57374.3918187637	32195.7157495163	10513.1531249792
CAST	1011	9	57615.6342198458	32286.9598724859	10442.9933344299
CAST	1011	10	57333.0939669411	32057.4300185612	10452.3015156404
CAST	1011	11	57050.4478341336	32047.9072497629	10728.4274724172
CAST	1011	12	57045.5425309242	32049.634104933	10412.55305509
CAST	1011	18	57218.3466138534	32135.6770330461	10716.2142986139
CAST	1011	21	57387.0698727776	32128.7557932276	10472.4158644501
CAST	1011	22	57201.8229768797	32086.4074311602	10634.3668763197
CAST	1011	23	57256.1599534939	32098.1372244522	10556.6468996552
CAST	1011	25	57373.8806921336	32140.4766568037	10436.7741638915
CAST	1011	26	57104.6291655558	32122.3529125215	10704.4508269966
CAST	1011	27	57333.2957879422	32077.6854962321	10508.4710916386
CAST	1011	28	57342.67862454	32141.549923704	10460.8541360013
CAST	1011	29	57447.5508169072	32244.3713971218	10421.1855323349
CAST	1011	31	57646.9724258546	32269.899429771	10410.847883634
CAST	1011	32	57370.2904861153	32298.6185197604	10131.2840201565
CAST	1011	34	57472.508888565	32233.1449936128	10339.6546170836
CAST	1011	35	57372.8894337472	32107.9224061715	10330.1140449198
CAST	1011	38	57254.0174853906	32131.6252606643	10407.4512208803
CAST	1011	39	57313.4915699147	32058.1938640918	10365.6120648536
CAST	1012	2	6923.17237865341	38610.0663777616	6167.26841104726
CAST	1012	3	6974.10075464433	38453.9804514609	6242.01748392913
CAST	1012	4	7077.84708672519	38375.9541290518	6215.14448758084
CAST	1012	6	6938.71447947058	38627.3343840415	6404.41321500717
CAST	1012	13	6567.75708802234	38537.5424497148	6587.75631070517
CAST	1012	18	6580.96480672028	38600.335684003	6321.5920571462
CAST	1012	19	6563.00719513794	38579.912747632	6448.6445026553
CAST	1012	21	6545.59007760906	38610.0459756491	6449.96023985006
CAST	1012	22	6531.64502478774	38637.92842876	6515.30057292399
CAST	1012	26	6779.78353046251	38527.4853584396	6454.28302159584
CAST	1012	29	6824.54471689638	38537.1375764579	6588.19533731961
CAST	1012	31	6847.09224747099	38476.3491553593	5864.34862983478
CAST	1012	32	6878.08445936574	38528.0538521374	5892.79961124366
CAST	1012	33	6883.39960999731	38512.3802114508	5851.35890003654
CAST	1012	35	6758.19626824864	38458.2800215184	6279.45967875781
CAST	1012	36	6740.50597947498	38286.1464622872	6327.12538180252
CAST	1012	37	6717.42708181044	38483.9930839413	6232.68114447988
CAST	1012	38	6802.94318242011	38792.4618617128	6293.36453233262
CAST	1012	39	6780.19447418012	38763.9332728104	6308.0566751201
CAST	1015	0	28819.1475632276	45138.9723650522	3019.64309588432
CAST	1015	1	29132.6914413984	45458.2623102813	3063.61735637963
CAST	1015	3	28703.8910297807	44998.9463313896	3146.12547013481
CAST	1015	6	28909.7429267865	45349.2194279962	3276.25977016393
CAST	1015	7	28935.8811921913	45400.462364329	3259.21885743152
CAST	1015	8	28940.8876132141	45465.5283372274	3298.7997283529
CAST	1015	15	28981.5183079855	45361.1494243363	3276.96064866034
CAST	1015	16	28581.9766725457	45262.2470546096	3117.86357968878
CAST	1015	18	28841.1768392466	46140.3167497901	2749.26281101345
CAST	1015	20	28469.3944303328	44708.8083109862	3267.03823888416
CAST	1015	21	28437.4103850502	44840.5252235357	3253.4214021828
CAST	1015	23	29105.755596077	45712.4535687763	2666.21289068808
CAST	1015	24	29042.9991614759	45275.7710913411	3320.00804138116
CAST	1015	25	28576.0210900306	45193.5984437702	3038.34535998822
CAST	1015	27	28748.3035250625	45076.3480722228	3218.05529568305
CAST	1015	29	28726.9460264523	45143.4387811177	3030.10960384151
CAST	1015	30	28865.4694843501	45126.1001673267	2861.01122094963
CAST	1015	31	28658.4356923126	45118.3674349653	2860.94202163651
CAST	1015	32	28926.4410732924	45404.3030954281	3321.94373234883
CAST	1015	33	28631.4205719821	45146.830162639	2932.35137000702
CAST	1015	35	28978.6946919557	45339.407815543	3171.9732893063
CAST	1015	37	28826.1227239084	45223.3207766135	3336.24288030258
CAST	1015	38	28840.8611147253	45289.8402879772	3013.72147197078
CAST	1015	39	28849.7150478544	45310.1014093448	3158.61369749602
CAST	1015	40	28796.4349221952	45294.7736105393	3297.59903618843
CAST	1021	0	102992.370890295	57402.8099017861	2021.10869474205
CAST	1021	1	103027.226958312	57168.3442058458	1827.62567572696
CAST	1021	3	103061.043928561	57339.8274561455	1931.04181058172
CAST	1021	4	103295.47700735	57072.9171163368	2002.78337395764
CAST	1021	5	102927.067197307	57272.9787757294	1788.9069808865
CAST	1021	6	102853.359542911	57251.902328619	1739.32966822721
CAST	1021	7	102972.933304149	57160.565478382	1892.48758025965
CAST	1021	8	103302.076966811	57072.3267997375	1970.57143088428
CAST	1021	9	102870.004317961	57220.1742084953	1722.65404840491
CAST	1021	10	102940.315420768	57186.00091982	1815.6593431307
CAST	1021	11	102897.111498276	57147.5409922556	1874.2825380799
CAST	1021	12	102973.245394446	57427.6178487895	1622.8191354727
CAST	1021	13	103023.428995438	57261.2257922561	1785.34015215948
CAST	1021	14	102912.335064974	57205.3605042401	1890.82658708173
CAST	1021	15	102905.224552595	57345.0969095058	1622.7613992233
CAST	1021	16	103020.371468837	57335.4338620554	1576.22444861196
CAST	1021	17	103081.855629254	57355.2393830082	1627.64217679386
CAST	1021	18	102953.427995958	57396.2030765603	1655.71130223604
CAST	1021	19	102947.208766939	57395.3046582907	1682.22761538881
CAST	1021	20	103030.624245382	57267.1419158612	1692.4863707694
CAST	1021	21	102976.470711334	57381.7528970705	1718.51910133079
CAST	1021	22	102978.44270743	57283.3275777744	2035.73342898521
CAST	1021	23	103152.240949844	57237.582867731	1834.76827951035
CAST	1021	24	102947.995607527	57247.2924314483	1794.56936594038
CAST	1021	25	102941.762025529	57277.0690950835	1949.64691098997
CAST	1021	27	102956.798735055	57177.9419763417	1877.4271743031
CAST	1021	28	102963.353021304	57203.365805203	1878.09459837034
CAST	1021	29	102883.102712296	57224.1068724515	1845.91171222419
CAST	1021	30	102990.479738597	57309.5763492607	1803.25168464809
CAST	1021	31	102884.000747514	57136.8961568942	1838.66928175878
CAST	1021	32	102966.001321007	57183.9455973271	1638.69870351585
CAST	1021	33	103025.93283849	57324.7796462244	1810.20095313944
CAST	1021	34	102835.027388019	56885.0301739779	2071.39283947609
CAST	1021	35	102849.976657327	57200.1563771064	1814.05284483689
CAST	1021	36	102900.98651909	57149.0833173005	1778.02196122662
CAST	1021	37	102982.07830383	57128.4739622715	1838.06728252475
CAST	1021	38	103025.907922738	56989.6828596646	2525.22089362501
CAST	1021	39	103038.594289045	56997.3802774556	2557.75815207139
CAST	1021	40	103016.014528455	56959.8530682151	2589.27704995434
CAST	1028	0	83446.3481512939	93505.7386554266	5810.76460813122
CAST	1028	6	83646.416149321	93548.0029936881	5916.82074912676
CAST	1028	7	83673.7456573186	93514.3889774056	6005.3800141866
CAST	1028	8	83650.9974772439	93479.1434578275	6003.66581812402
CAST	1028	9	83611.7789075469	93305.2678007118	6058.05439429891
CAST	1028	10	83775.1085799578	93270.8952834834	6188.33569908591
CAST	1028	11	83853.5908542507	93339.6390162267	6193.29683313589
CAST	1028	12	83616.1048101269	93337.4787056156	6090.88171102577
CAST	1028	13	83798.4818984796	93781.8463747209	6118.27361369351
CAST	1028	14	83718.6878449106	93816.3533275637	6194.19311542046
CAST	1028	18	83578.9320222575	93161.1978873792	6033.94551084946
CAST	1028	21	83374.9833209276	92954.7044630111	6103.29777749157
CAST	1028	22	83570.0925745894	93270.6279807017	5868.68092248503
CAST	1028	23	83423.2202363207	93470.4641342902	6008.59978570075
CAST	1028	25	83465.1723318259	93476.2812907677	5970.27534448024
CAST	1028	27	83430.4693760547	93758.7531789758	6035.22729691281
CAST	1028	28	83403.8901423648	93746.6072346161	6048.35202109223
CAST	1028	31	83491.8303195591	93525.3631917924	5908.30138273794
CAST	1028	32	83631.0427467563	93242.8882545339	5959.27343180431
CAST	1028	33	83649.4716298217	93264.7493607947	5921.84726566032
CAST	1028	34	83662.6362870693	93262.308304861	6027.11114434475
CAST	1028	35	83660.9535255834	93203.0396840515	5955.97570617377
CAST	1028	36	83351.5603606934	93598.9979983595	6040.08143651374
CAST	1028	37	83474.3138490697	93361.2476868603	6023.08761688351
CAST	1028	39	83716.5498872483	93357.1127334351	6211.27981716439
CAST	1028	40	83695.4628372461	93337.8128873812	6278.55254114142
CAST	1033	0	92847.5842410995	98298.0164227401	5168.9392736351
CAST	1033	2	92400.6780576864	98635.3141196688	5433.58484501582
CAST	1033	5	92938.144195621	98198.933382893	5550.55016515658
CAST	1033	6	92872.8323509042	98237.4544911758	5676.41784691561
CAST	1033	8	92754.7088039589	98507.8962813092	5538.47974973929
CAST	1033	9	92648.7748067275	98370.4753870677	5599.34282676025
CAST	1033	10	92573.5261875757	98377.7017046797	5563.48848590277
CAST	1033	11	92743.4646145526	98618.778494386	5361.86640121911
CAST	1033	12	92711.5153607636	98688.7369237065	5374.55989933824
CAST	1033	13	92685.4244565339	98681.3087370023	5548.29225918879
CAST	1033	14	92734.4690215028	98667.320192772	5387.90208525222
CAST	1033	15	92704.7579606956	98680.3670424633	5397.9711390885
CAST	1033	20	92724.9308684715	98549.984393254	5320.08415075897
CAST	1033	21	92755.5348682843	98474.7977872844	5378.74625288335
CAST	1033	22	92784.7398080607	98546.314019136	5493.94397463863
CAST	1033	23	92735.1838762958	98536.8523893211	5453.01263258885
CAST	1033	24	91858.2422588305	98734.822052195	5347.66466004349
CAST	1033	25	92702.3771511438	98272.142327504	5598.85639442988
CAST	1033	26	92764.1939213377	98484.2536724771	5484.1076575961
CAST	1033	28	92708.1320844919	98552.4413322488	5430.40486429855
CAST	1033	30	92655.6637052424	98626.5296848955	5439.90143208576
CAST	1033	31	92665.8268839277	98593.1449086313	5462.02554008994
CAST	1033	32	92705.3899626998	98735.3957470915	5367.37898970208
CAST	1033	33	92726.8274060947	98611.224703531	5481.65633891659
CAST	1033	34	92633.5199634544	98641.5722960376	5359.15228995375
CAST	1033	35	92727.2436688056	98546.6046556198	5438.24710455013
CAST	1033	36	92790.2174730473	98426.0777904553	5353.80032785028
CAST	1033	37	92695.1943599244	98343.7994921942	5369.16010433948
CAST	1033	38	92688.6287751305	98610.8347941587	5292.46331820734
CAST	1033	40	92488.7773625883	98707.7100885967	5317.82702276468
CAST	1034	0	212982.19584227	103300.68784804	1911.6649118091
CAST	1034	1	212953.619347561	103316.444724677	1910.99738647811
CAST	1034	2	212680.46420621	102724.189143451	2207.25148006696
CAST	1034	3	212611.168706492	102591.866284323	2028.8511710263
CAST	1034	6	212712.019157762	103056.148632289	2000.53703848434
CAST	1034	7	213010.454063039	103162.763356958	1662.38440881813
CAST	1034	8	213008.563330155	103149.187653366	1706.46116318673
CAST	1034	9	212938.824885304	103206.897837385	1724.92741917273
CAST	1034	11	212887.510000472	103000.340488616	2252.83399047162
CAST	1034	12	212364.230735203	103618.927091623	2062.41072664457
CAST	1034	13	212476.775751606	103582.58797301	1947.67671822414
CAST	1034	14	212923.883563689	103250.756592913	1578.12854577675
CAST	1034	18	212784.957234346	102903.768149395	1633.30895438998
CAST	1034	19	212878.062909933	102935.399360886	1584.20403425469
CAST	1034	20	212933.611133765	103126.649037407	1595.1316758356
CAST	1034	23	212851.271944003	103020.202318564	2601.81317283358
CAST	1034	25	212999.936943189	103163.540362481	1858.0142441872
CAST	1034	26	212948.368373672	103016.488012592	2519.4062129877
CAST	1034	28	212970.480834387	102995.342257472	2614.36932252555
CAST	1034	30	212882.374581	103188.086854422	1874.90592114535
CAST	1034	31	212986.132620933	103043.079811452	2287.43575615264
CAST	1034	36	212919.701306721	103182.034398633	1780.97663032937
CAST	1034	37	212906.115434115	103032.994244522	2299.21958330296
CAST	1034	38	212719.446212752	103245.159571649	1942.91789487626
CAST	1034	40	212852.176652246	103286.418264216	1752.41115880531
CAST	1035	2	104282.221117429	102658.914783458	11215.0927108151
CAST	1035	3	104267.583516294	102524.039421896	11357.1026313858
CAST	1035	6	104248.437320151	102477.373888858	11300.6566908041
CAST	1035	7	104289.303373789	102319.230425593	10901.6209039463
CAST	1035	8	104419.393067671	102372.106324366	11321.3292689772
CAST	1035	9	104457.787289261	102502.598895523	11771.8974601098
CAST	1035	14	104523.933993785	102423.165203794	11229.5260296559
CAST	1035	15	104696.064735762	102524.475022716	11304.8696792752
CAST	1035	16	104686.660715474	102480.524184129	11190.1032755797
CAST	1035	21	104471.333371563	102380.694796612	11477.591735191
CAST	1035	22	104512.964399101	102472.754389237	11439.3538287625
CAST	1035	24	104265.74325394	102706.196618746	11792.9430483381
CAST	1035	25	104447.284943521	102482.657743261	11159.5976276767
CAST	1035	32	104622.541277106	102409.871142647	11403.701191861
CAST	1035	35	104445.684420528	102418.155054568	11164.5855895091
CAST	1035	37	104267.865383327	102428.706323329	11365.3008961491
CAST	1035	38	104118.153715352	102303.770658262	11170.4317187365
CAST	1038	0	166820.441967456	113192.047697798	5972.11049236353
CAST	1038	3	166746.900503345	112990.792022523	5356.35152143532
CAST	1038	4	166727.798102277	113014.665059213	5897.27067164083
CAST	1038	5	166853.311850263	112932.411642232	5646.16118962859
CAST	1038	6	166901.031735196	113155.454279026	6085.82137003033
CAST	1038	9	166862.001359602	113310.046050538	6139.67832766728
CAST	1038	10	166724.545194548	113355.531614317	6134.14215804586
CAST	1038	11	166696.743921355	113583.189383503	6248.55102981134
CAST	1038	15	166859.073136601	113259.937065341	5938.48509814142
CAST	1038	16	166711.042987567	113287.324376006	6225.44342782819
CAST	1038	17	166728.209314519	113309.702782455	6300.23978864136
CAST	1038	18	166871.413869434	113252.779468754	5971.18994949066
CAST	1038	19	166931.703527525	113287.425964761	5950.39496504699
CAST	1038	20	166844.486622903	113130.236169006	6122.40581045649
CAST	1038	21	166756.943146251	113166.12085926	6168.64353311654
CAST	1038	22	166742.172143751	113177.20996967	6144.67728791461
CAST	1038	23	166747.650455257	113128.491495576	6119.87475754331
CAST	1038	24	166834.080331929	113204.150354246	6086.05446731225
CAST	1038	25	166753.645797748	113638.900765674	6157.42445744492
CAST	1038	26	166751.582189602	113517.2040175	6154.13057229999
CAST	1038	28	166777.696441943	113261.32260701	5908.73503166077
CAST	1038	29	166769.814225931	113301.599766165	6060.99841191567
CAST	1038	30	166851.242479418	113405.527476819	6131.00891098185
CAST	1038	32	167346.924871734	113461.103129835	5988.55175798675
CAST	1038	33	167287.389916632	113445.138279316	5995.11913280004
CAST	1038	35	166770.864986621	113432.526260059	6171.61682613718
CAST	1038	36	166999.528710957	113391.300479019	6284.87265638133
CAST	1038	37	167008.196798275	113325.316430211	6281.08641974053
CAST	1038	38	166947.580110116	113286.212315207	6026.28442448509
CAST	1038	39	167136.055261279	113361.978117867	5768.07323668404
CAST	1038	40	167008.557462952	113489.811141774	5840.0467073032
CAST	1042	0	140548.560760312	117609.918387728	2909.51577105711
CAST	1042	4	140428.326418416	117662.360363984	3029.239128601
CAST	1042	6	140247.968212815	117744.930093884	3192.96861299517
CAST	1042	7	140272.045477314	117612.362094586	3142.97548830055
CAST	1042	8	140257.263692668	117595.824398785	3126.62002298038
CAST	1042	9	140276.534848955	117669.709997398	3374.91755820703
CAST	1042	10	140254.113448269	117688.107363325	3370.44742468395
CAST	1042	11	140334.750055228	117675.883763098	3047.35736314709
CAST	1042	12	140310.180940532	117718.812684165	3143.43816505432
CAST	1042	13	140280.728581155	117839.458955967	3116.61857067043
CAST	1042	14	140175.662757796	117800.028378399	3148.31879839549
CAST	1042	15	140314.697721606	117826.10328287	2842.27986713318
CAST	1042	16	140349.39340375	117672.937253199	3186.4387600034
CAST	1042	17	140332.486533571	117737.271841865	3233.4412267627
CAST	1042	18	140245.055676404	117633.339799887	3240.79601923779
CAST	1042	19	140095.473011234	117850.237268827	3444.56131512094
CAST	1042	20	140229.861317616	117627.995583714	3227.28071629279
CAST	1042	23	140102.420329487	117750.169365765	3240.18443737996
CAST	1042	24	140245.644888568	117840.570571054	3155.9794905471
CAST	1042	25	140172.238708444	117735.799886891	3165.13082615753
CAST	1042	26	140322.632357605	117718.626065813	2980.87195198546
CAST	1042	28	140044.662092825	117650.887245766	3687.18150096659
CAST	1042	29	140303.796128763	117655.165367435	3072.09546335483
CAST	1042	30	140292.706133986	117659.983809993	3227.96401035728
CAST	1042	32	140165.219006865	117548.489919669	3331.70110517365
CAST	1042	33	140141.059509677	117627.884551969	3160.3332859482
CAST	1042	34	139988.882938693	117685.844242376	2923.85919117027
CAST	1042	35	140166.7229332	117612.438882629	3364.19467932563
CAST	1042	36	140172.788888711	117602.476035503	3248.20534444572
CAST	1042	37	140287.835188572	117734.993407277	3052.81430506519
CAST	1042	38	140257.426478869	117795.533228973	3088.59658429736
CAST	1042	39	140057.825859344	117550.933922466	3211.99329786173
CAST	1042	40	140118.901159557	117597.530783326	3065.14492123547
CAST	1043	3	63759.8717286937	118529.549445222	1209.84026059594
CAST	1043	4	63754.5633841881	118563.622996319	1306.66118451301
CAST	1043	5	63846.0799339864	118482.78408761	1473.57730233894
CAST	1043	6	63610.4578347695	118663.456887176	858.857077930978
CAST	1043	7	63721.5897474059	118646.867099963	804.906771066522
CAST	1043	8	63876.3291365686	118508.642509365	1396.62083168551
CAST	1043	9	64162.3741522649	118703.628850265	1330.65332749873
CAST	1043	10	64239.9336076382	118746.123127666	1335.18866756292
CAST	1043	11	64260.4630050707	118743.294461088	1309.03374280264
CAST	1043	12	64094.3712836274	118755.559879268	1217.92653165054
CAST	1043	13	64187.072383231	118694.469568035	1265.62162788906
CAST	1043	15	64124.6582300878	118735.00659319	1261.28558865671
CAST	1043	17	64206.6025393658	118661.006114075	1130.966121587
CAST	1043	18	64206.8447158095	118535.597110918	1085.20138684664
CAST	1043	19	63936.5211735941	118544.803789159	1145.38451377813
CAST	1043	20	63967.8975510723	118533.512239578	1447.91570722604
CAST	1043	21	64122.3710763646	118706.555850846	1283.51762383043
CAST	1043	22	63819.8931401837	118619.677195648	1139.67890321187
CAST	1043	23	64038.6711451909	118559.673736789	1268.42978591823
CAST	1043	24	64105.8393404085	118483.886425627	1266.06111829836
CAST	1043	25	63993.9722131273	118599.276459058	1230.81956160307
CAST	1043	26	64113.3572596983	118504.945341269	1242.12666725603
CAST	1043	29	64213.4323496089	118719.003193059	1318.07719685356
CAST	1043	30	63848.615329536	118683.925943415	1123.81154447946
CAST	1043	31	64012.4652364866	118789.576438429	1236.30569952847
CAST	1043	32	64149.9269865251	118689.078010043	1337.17970808006
CAST	1043	33	64204.2141066186	118720.139615948	1354.88827604166
CAST	1043	34	64027.4402080453	118805.474551735	1254.77101546791
CAST	1043	35	64117.4067332159	118647.76011691	1169.10763996385
CAST	1043	36	63878.5432418663	118625.73669767	1038.2045743852
CAST	1043	38	64075.098272048	118677.264048873	925.552753363255
CAST	1043	39	64193.9476069137	118658.530569925	1000.87622677303
CAST	1043	40	64130.6673873839	118685.121198687	1179.79610599612
CAST	1044	3	91910.5800144039	127345.592384242	2878.53656934737
CAST	1044	4	91918.1439455151	127456.383748655	2702.20683104566
CAST	1044	6	91652.3618983165	127186.357342819	2623.547510626
CAST	1044	7	91765.3138401623	127254.422865419	2564.36599239309
CAST	1044	8	91755.4341080185	127130.177581333	2567.66340211081
CAST	1044	9	91752.1931438284	127308.089480285	2862.41541916993
CAST	1044	11	91656.5453407403	127380.004526181	2932.15379000334
CAST	1044	12	91639.12406748	127415.099803623	2967.62059820269
CAST	1044	13	91763.1173854416	127404.362659617	2968.37930755118
CAST	1044	14	91840.2831214574	127445.404183168	2994.78319503241
CAST	1044	15	91777.984971799	127394.298713563	2864.38463909084
CAST	1044	16	91761.3803789037	127333.767961645	2935.41927447076
CAST	1044	17	91742.9194496003	127368.322263776	2890.10011244401
CAST	1044	18	91710.8413421388	127238.780088736	2923.10993314822
CAST	1044	19	91825.8173775656	127033.172981024	2835.5116327126
CAST	1044	20	91853.6486232295	127218.694743657	2802.59643650918
CAST	1044	21	91691.0137527915	127224.596052352	3000.67808269434
CAST	1044	22	91769.9550270166	127328.306980245	2952.7636515355
CAST	1044	23	91841.1597360534	127351.850101562	2812.92512642705
CAST	1044	24	91707.2747519907	127366.388336711	2927.65029213965
CAST	1044	25	91821.8272947716	127433.206614834	2712.15893252017
CAST	1044	26	91824.394356383	127313.873930702	2921.97306452161
CAST	1044	27	91769.62823541	127274.127312318	2672.13906226935
CAST	1044	28	91709.3569330224	127032.723436421	2596.96082856793
CAST	1044	29	91615.8501439334	127402.709464796	3111.40907139712
CAST	1044	30	91606.431717162	127353.322536361	3135.23675317233
CAST	1044	32	91708.0168926539	127386.194383967	2894.15101016406
CAST	1044	33	92031.8566372104	127217.967397997	2353.69917040368
CAST	1044	34	91964.9007614751	127397.473285236	2699.00954825724
CAST	1044	35	91677.8254818144	127286.393524026	2922.44018256385
CAST	1044	36	91816.0972324348	127274.694683995	2709.97380407734
CAST	1044	37	91882.7026906129	127411.543092326	2644.33256925508
CAST	1044	38	91896.9562468624	127590.058246112	2686.11892814456
CAST	1044	39	92057.0818109538	127689.646382148	2735.95291905985
CAST	1044	40	92074.1533170696	127792.672292371	2760.97269005028
CAST	1045	0	158158.467737011	121834.531615806	2349.06886190449
CAST	1045	1	158319.286077801	121694.513784109	2062.30456048463
CAST	1045	3	158291.690257204	121772.457676219	2313.98042417657
CAST	1045	6	158428.100102903	121444.975215203	2139.32640040069
CAST	1045	7	158348.188092478	121481.227544691	2420.83780690936
CAST	1045	8	158276.898416948	121526.414172881	2644.9349935868
CAST	1045	11	158162.252553395	121759.924159473	2617.28338377567
CAST	1045	12	157926.076049123	121694.587531333	2142.17657592273
CAST	1045	13	157979.643318433	121770.147913845	2201.33868467002
CAST	1045	14	158123.757786638	122013.741740218	2535.26137369709
CAST	1045	15	158113.800939751	122028.569695083	2540.87149425258
CAST	1045	18	158097.609944098	121718.048571987	2392.50726708269
CAST	1045	19	158102.548906338	121487.795600163	2245.40094790843
CAST	1045	20	158141.251475501	121457.400910325	2280.279533486
CAST	1045	21	158290.664377525	121892.717128256	2799.85821266822
CAST	1045	22	158278.491487294	121875.557518678	2801.4469313937
CAST	1045	23	158197.244608665	121757.815998013	2680.86747468368
CAST	1045	24	157969.221964495	121076.942059861	2958.87646887493
CAST	1045	25	158104.128504723	121732.796128495	2284.30689848244
CAST	1045	26	158121.031410929	121727.922834955	2516.58603006863
CAST	1045	27	158182.894313888	121819.849543511	2695.44777952637
CAST	1045	28	158177.060060347	121668.227513297	2634.55019154417
CAST	1045	31	158265.604127735	121593.951551571	2694.63710720402
CAST	1045	32	158306.853537572	121606.431446421	2659.72119113292
CAST	1045	34	158239.358965549	121798.674976067	2601.99674743325
CAST	1045	35	158246.312513638	121588.059885743	2612.13108973734
CAST	1045	36	158141.521596106	121804.313408906	2404.36755747004
CAST	1045	37	158446.852293804	121734.774714274	2541.58924803628
CAST	1045	39	158259.978203467	121730.506624731	2394.89686553388
CAST	1045	40	158385.877724213	121577.396765192	2379.19689737969
CAST	1047	1	54951.3163776314	127275.71415896	2210.94105611521
CAST	1047	2	54947.8601005592	127213.334867692	2204.90369725855
CAST	1047	8	54517.6326447021	127015.296484784	2069.69135046291
CAST	1047	9	54502.5793988114	126925.845237746	2064.09208746159
CAST	1047	10	55149.3663424541	127156.872183696	2401.02281395731
CAST	1047	11	55163.9485602936	127216.364272478	2424.51960813496
CAST	1047	12	55030.8971277875	127102.400876992	3055.25848333336
CAST	1047	13	54789.2938733816	127092.580779787	2391.1673508562
CAST	1047	14	54634.9990055547	127002.641174654	2077.60149135543
CAST	1047	15	54624.2067399095	126710.908835303	2035.50276687438
CAST	1047	16	54652.0098981374	126736.638946013	2083.97992375382
CAST	1047	17	54651.803601305	127011.203759157	2212.32264314731
CAST	1047	18	54634.8158375201	126877.425767799	2038.26042729243
CAST	1047	20	54982.9996764033	126972.521549594	2606.28297923346
CAST	1047	21	54731.8107700428	126846.581694041	2280.45276006099
CAST	1047	22	54621.1057188335	127069.366764489	2178.55295702149
CAST	1047	23	54630.4917665228	127045.365968857	2061.965174484
CAST	1047	25	54547.7457397993	126958.339127823	1988.24856093358
CAST	1047	26	54393.5240490471	127042.30264816	2952.17588407408
CAST	1047	27	54555.1333745965	126906.546608643	2030.71813779691
CAST	1047	29	54505.8878926901	126796.206342386	1942.59568284941
CAST	1047	30	54681.7727178818	127091.095726067	2352.17288376921
CAST	1047	31	54544.3496749759	126913.695892602	2206.48622674628
CAST	1047	33	54661.3745287467	127011.218205222	2352.36547937834
CAST	1047	34	54464.5481553757	126766.747321541	1907.11276785531
CAST	1047	35	54457.760678155	126801.025962417	1893.71398701138
CAST	1047	36	54582.0640066736	127044.104688913	2059.91904422474
CAST	1047	38	54586.3712402816	126975.732742418	2300.66682455179
CAST	1047	39	54609.3478621181	127107.014836828	2068.90854655652
CAST	1058	0	170324.394428285	137091.062726191	3787.705698806
CAST	1058	1	170363.751939727	137210.488851189	3896.71486741036
CAST	1058	3	170385.078562158	137109.420971718	3886.29830989138
CAST	1058	4	170507.652249617	137096.609472865	3820.74612001467
CAST	1058	5	170397.576011334	137033.81394224	3874.6750372768
CAST	1058	7	170647.565161178	136861.141894373	4273.84320815152
CAST	1058	8	170714.051900819	136889.140788061	4382.91523486555
CAST	1058	10	170495.303218928	137122.376638499	3854.80566890663
CAST	1058	11	170418.496753703	137134.857497242	3825.7113154599
CAST	1058	12	170360.031943929	137182.651346859	3779.55409055619
CAST	1058	13	170373.100842098	137096.522427249	3710.87686202539
CAST	1058	14	170382.028236707	137138.516915473	3715.62118894145
CAST	1058	15	170348.955193225	137190.21093883	3688.11183210815
CAST	1058	16	170218.05411136	137029.74719699	3600.97212341561
CAST	1058	19	170463.375833673	136876.290043356	4270.23757418615
CAST	1058	20	170425.742185691	136798.815987326	4027.6426541583
CAST	1058	21	170434.989572041	136834.77261543	4130.14559772384
CAST	1058	22	170369.870519154	136879.220499952	3949.70766310848
CAST	1058	24	170448.975044146	137309.151488572	3914.75701547032
