pos	cell_id	x	y	z	label
30	22	166345.341106662	64108.2252205526	5615.29856656573	0
31	22	166370.294437061	64135.44450554831	5590.52528363649	0
32	22	166443.13195835	64055.916962737	5401.72208478235	0
33	22	166465.83380298797	64089.094273798	5766.29890080522	0
34	22	166411.151308399	64246.4327332773	5477.31500636111	0
35	22	166331.099318208	64273.911532525	5424.38708721533	0
36	22	166479.28912691402	64116.8393390017	5828.86069495603	0
37	22	166426.263025343	64350.417262324	5470.25631731299	0
38	22	166371.296562499	64284.780908658	5564.13363682789	0
39	22	166611.89366111808	64235.3455198181	5627.361055693292	0
40	22	166411.767772946	64084.0604109131	5609.999988203231	0
0	23	144831.990820224	67203.2099601244	4408.20977266502	0
1	23	144501.36571836585	67113.33668952245	4292.399604657556	0
2	23	144513.34906381037	67224.66064820504	4382.350072489571	0
3	23	144577.12013117215	67306.1561164804	4477.977122539357	0
4	23	144725.737279118	67336.5311426736	4395.19729959833	0
5	23	144801.045329121	67416.8898274777	4226.57033925725	0
6	23	144752.799996153	67102.3260440502	4518.72956865627	0
7	23	145000.62273865304	67207.7045783235	4169.22743165818	0
8	23	144572.881497839	67034.4375384879	4440.33887413236	0
