pos	cell_id	x	y	z	label
25	22	175312.08452938098	61969.422708793405	5370.03401239794	21
26	22	175363.546590377	61915.636554862685	5246.38342399747	21
27	22	175275.16400662798	61910.5577491329	5274.43813643097	21
28	22	175337.942242229	62058.359085000986	5463.10623188997	21
29	22	175588.02359654	62078.35913501991	5332.18442435354	21
30	22	175609.224522161	62175.4430972742	5511.524635083481	21
31	22	175294.28212921254	61854.684773494315	5464.881125730106	21
32	22	175249.945769393	61926.533689189004	5248.05254989121	21
33	22	175219.729284807	61835.8700791858	5215.80809386948	21
34	22	175301.01097354598	61959.711518551696	5388.72503477451	21
35	22	175222.834022315	62000.1749481834	5318.82867966364	21
36	22	175244.07238867198	61964.833720935196	5348.8043848240895	21
37	22	175241.667175134	62201.8911590673	5455.495718990421	21
38	22	175249.744641102	62206.8239067082	5467.8134323638815	21
39	22	175285.96918239302	61940.04725603259	5279.142353540761	21
40	22	175117.76045084	62204.74192363581	5326.7329087669	21
0	23	147998.66859715802	67097.4581942716	3591.921499729949	46
1	23	147932.172843684	67165.3995302762	3634.4887544889893	46
2	23	147939.00802621	67413.48310815821	3406.1283145595094	46
3	23	147961.713966541	67181.24326353379	3519.733925635349	46
4	23	147949.397817336	67180.47094573839	3641.40193905913	46
5	23	147908.62603586708	67032.80755167008	3431.6119407257847	46
6	23	148011.48039221796	67153.5845465015	3295.7130341029997	46
7	23	148045.69227471904	67019.0281240942	3207.8550150964397	46
8	23	148101.674162112	66984.3402164463	3632.31178711478	46
9	23	148186.658217402	66950.6152457316	3669.3018762871993	46
10	23	148138.75973231444	66931.6609192153	3483.793339202782	46
11	23	148099.638331319	67080.0986426249	3516.557231723381	46
12	23	148050.58154262928	66997.84931059423	3364.949982445713	46
13	23	148169.26470903849	66963.03972513598	3342.4828218554144	46
14	23	148076.58561637253	67053.23895888981	3401.66150350672	46
15	23	148247.19703010414	66902.53486861754	3356.650406641032	46
16	23	148098.49584205635	66798.51359969476	3353.5920385360705	46
17	23	147912.319245877	67121.011761959	3256.31233125579	46
18	23	148164.583834247	67014.7706916693	3608.0520490460713	46
19	23	148288.88145870937	67066.30759872872	3453.516196412821	46
20	23	148168.84371931572	67205.40559958329	3373.603386444558	46
21	23	148129.1230698002	67026.14513743308	3259.639921900733	46
22	23	148193.5724225099	67122.86098625173	3300.7832816142686	46
23	23	148251.0925203133	67094.87524688758	3345.14228100806	46
24	23	148239.93452695748	67170.10880943183	3409.8777601549205	46
25	23	148015.02275405198	67062.4393286337	3482.3461851586985	46
26	23	148048.52201492107	67006.11124245099	3501.1510492201696	46
27	23	148057.16423947414	66852.18930129804	3495.9256805533137	46
28	23	147988.44407182364	66892.48927220848	3477.2730421268707	46
29	23	148176.004587036	66839.8404074774	3533.8927924949303	46
30	23	148073.31140833357	66954.73577079957	3464.622231361568	46
31	23	147976.70281953274	66929.46162347037	3522.073676751171	46
32	23	148169.10791700642	67009.89240097812	3479.5986159628296	46
33	23	148208.274938954	66938.42668987159	3679.74560642015	46
34	23	148247.9560338227	67209.19065536142	3534.515687071658	46
35	23	148203.93647877994	67102.36288835407	3492.822749912983	46
36	23	148100.40778134426	67299.03831488622	3479.171708634986	46
37	23	148107.484149542	67209.6993031696	3496.9375496650896	46
38	23	147934.65558512596	67034.0403821116	3133.29356428529	46
39	23	147974.66713128198	67074.173660538	3394.1051895373503	46
40	23	148031.626760155	67005.5702629249	3581.66413161813	46
0	26	165579.80281271893	73207.37664999059	5934.618923739428	9
1	26	165891.51980331994	73088.0820730159	5894.323939511191	9
2	26	165781.789743825	73050.92529612918	6055.615817643839	9
3	26	165815.277974557	73079.18091976449	6057.778918499362	9
4	26	165769.142470666	73090.8628399942	5925.886552625871	9
5	26	165730.3479235308	73145.63817366476	5985.597998463967	9
6	26	165803.699078389	73220.2036612065	6064.951324412721	9
7	26	165909.5515069	73213.503925332	5972.413878466401	9
8	26	165989.96484817026	73206.07537512614	6106.079892983654	9
9	26	165785.93233808305	73191.4508577486	5994.822648529732	9
10	26	165901.73070938006	73177.1714989641	5845.586715684793	9
11	26	165878.190476472	73255.02951428709	5861.851009376242	9
12	26	165852.531389557	73224.65063107152	5902.77528805518	9
13	26	165941.089427926	73272.8448931432	5828.61581751463	9
14	26	165832.21950799998	73274.9379788978	5872.281815560053	9
15	26	165762.182819141	73209.77225487912	5905.71888139158	9
16	26	165712.0787340501	73233.86251091068	5884.807147001632	9
17	26	165759.230663956	73550.6441197562	6059.769024091751	9
18	26	165719.924143121	73539.3309553671	6243.119885999541	9
19	26	166007.3378137886	73358.82862537484	6111.846051390935	9
20	26	165971.73405488493	73387.92759046973	6018.792761982918	9
21	26	165880.49760283198	73239.2209145181	5934.324823532072	9
22	26	165961.389272784	73239.0195212613	5815.67780588407	9
23	26	166016.163206896	73171.8473612475	5750.786842427332	9
24	26	166084.239809169	73249.26693838199	5616.883211096461	9
25	26	165900.602537672	73166.390406223	5852.767328741179	9
26	26	165915.87919365006	73216.7461904412	5810.185167739001	9
27	26	165835.50090458893	73031.1979113585	5922.101157958741	9
28	26	165888.30653082198	73049.2248795511	5754.711200432921	9
29	26	165677.3545746886	73296.38699245853	5783.63419367817	9
30	26	165721.92255947014	73172.85433622215	5826.37356481088	9
31	26	165770.28086622132	73306.97241246724	5928.621949495575	9
32	26	165821.385222281	73213.2489714734	5919.125952620871	9
33	26	165841.26164145046	73323.18813806801	5976.825109502632	9
34	26	165888.737165541	73073.1669792968	5796.254136826361	9
35	26	165805.315055499	73212.24211586839	5934.490401522591	9
36	26	165803.348708012	73142.9396668932	6079.74172730085	9
37	26	165862.066510478	73170.49981906361	5990.650042967592	9
38	26	165818.864851537	73196.59417513211	5922.399004881179	9
39	26	165800.416488296	72941.5429506763	5832.744947785381	9
40	26	165824.191152873	72926.67865233151	5804.09060027536	9
0	29	94738.72388772141	77971.304287904	5071.10786188716	167
1	29	94906.4160850003	77972.386218421	5123.92430832613	167
2	29	94926.2114735692	78027.7698414676	5180.856959606311	167
3	29	94751.92139858	77965.8572875812	5194.98060623208	167
4	29	94490.3732748405	77954.18885565491	5479.507474916226	167
5	29	94790.1300008002	77963.73001687662	5261.58850388823	167
6	29	94597.67778938099	77867.25073903073	5509.721384886538	167
7	29	94656.39287297268	77930.84043078044	5562.549947938225	167
8	29	94606.69044618023	77975.98993336987	5573.556529626227	167
9	29	94756.58847455413	77639.2759806575	5536.81019437841	167
10	29	94901.74321267643	77976.33597485638	5438.486187983049	167
11	29	94935.7235040534	77958.5317631944	5374.73997066445	167
12	29	94290.73904169672	78305.9897625384	5060.452588568221	167
13	29	94424.3625946535	78226.5818077775	5017.019230492551	167
14	29	94884.62816392453	78111.40724394773	5495.32311902407	167
15	29	94815.3367646407	78096.7670039786	5265.783380149021	167
16	29	94822.22326224412	78015.88123496558	5473.655372600571	167
17	29	94871.34770597152	78230.8870533531	5743.4893543981725	167
18	29	94597.2690760884	78208.8295131468	5360.401323213991	167
19	29	94568.24060104332	78228.6324474404	5389.992422868441	167
20	29	94736.2749046956	78237.5751808008	5826.97978267385	167
21	29	94752.7984402395	78268.6501191933	5857.064508206032	167
22	29	94837.71012871321	78176.557804256	5436.2018547773605	167
23	29	94805.7781496408	78224.9366951538	5796.448132934771	167
24	29	94740.9809928624	78207.6925572937	5695.736775285041	167
25	29	94692.9443137337	78274.60376806911	5665.83060465857	167
26	29	94692.0377987575	78231.6401421925	5541.0715736168995	167
27	29	94664.13376676972	78249.056895801	5437.5751942260495	167
28	29	94484.04582114359	78028.0414924376	5341.908547513731	167
29	29	94602.42148726028	78194.63150938321	5459.27379940442	167
30	29	94609.26177627312	78238.2515157478	5471.623156370999	167
31	29	94627.98945374168	77941.7636972324	5333.80577063696	167
32	29	94676.60730461939	78148.0635653518	5495.102182435129	167
33	29	94621.39337864339	77859.4781821707	5695.49931780583	167
34	29	94542.62805817382	78068.04201875332	5565.939464369249	167
35	29	94612.7917340084	78035.2975559391	5378.962462466131	167
36	29	94813.7827906826	78012.18423513549	5415.010661039321	167
37	29	94814.44030533607	78223.15169158981	5777.65262590769	167
38	29	94281.8897427531	78163.0990661538	6061.350480947852	167
39	29	94537.2574243741	78197.6295303472	5419.23525374734	167
40	29	94818.83920642348	78144.07890542758	5730.8802320579125	167
0	32	107635.69896970356	84073.61957312972	1756.1405501915453	108
1	32	107693.48201802801	83999.1443134451	1660.4558273944006	108
2	32	107517.338957375	84083.3143241694	1770.7112576748395	108
3	32	107634.21196206928	84097.3969011357	1754.2416457548763	108
4	32	107635.27138502679	84132.40165129835	1745.437319678344	108
5	32	107560.344374475	84081.69430315	1451.1743446453895	108
6	32	107541.68940008	84166.2763004767	1412.8172212434895	108
7	32	107615.097757344	84134.29712179897	1482.18564076242	108
8	32	107620.36921327801	84152.04497497929	1507.6317068983408	108
9	32	107688.37639991402	84364.29805193334	1571.5460485021	108
10	32	107506.392786552	84432.08176724859	1332.5219824338199	108
11	32	107234.58685380056	84400.82614372984	1524.231191012968	108
12	32	107758.13415493284	84259.86992394061	1696.6800277134714	108
13	32	107590.967773602	84337.42809281679	1734.4023734914904	108
14	32	107622.86624013266	84261.52335275008	1726.7436862171921	108
15	32	107709.526092935	84429.1423759156	1754.1798365936395	108
16	32	107547.06972836037	84258.60100366072	1769.065395991589	108
17	32	107450.705177011	84507.8837193445	1617.4952570465691	108
18	32	107364.23182284	84423.8745938049	1777.2002295803604	108
19	32	107905.58030255801	84308.04158445759	1459.2087480893201	108
20	32	107707.17978528599	84362.33560392981	1722.4205785598795	108
21	32	107742.66478694	84333.02448782559	1608.4608683634399	108
22	32	107595.26751046053	84236.07519095605	1745.5930809366018	108
23	32	107596.24173573132	84232.85158495503	1745.8006698388074	108
24	32	107726.555067536	84410.1936335838	1623.0743274549404	108
25	32	107642.276142353	84356.2741708698	1547.5952945824995	108
26	32	107696.69794465801	84235.9584969766	1401.9377212721995	108
27	32	107657.364219421	84278.8921136804	1537.33699075719	108
28	32	107636.268873457	84313.2237829789	1492.9215102305207	108
29	32	107546.424161018	84310.01575996961	1530.6067133565698	108
30	32	107808.088151857	84334.8898591379	1390.1425246283802	108
31	32	107718.684044207	84303.5854086461	1514.2937683081695	108
32	32	107501.574471214	84337.67175068059	1487.01651636109	108
33	32	107736.77611737	84323.16961482241	1482.3669712699598	108
34	32	107736.855286647	84453.9685758204	1664.7821718595999	108
35	32	107848.36242790699	84281.84259028742	1497.8094390277795	108
36	32	107801.556287393	84418.1551956844	1467.2980333268301	108
37	32	107720.84862252303	84320.0920806116	1622.1794059904394	108
38	32	107824.98085072704	83904.673427414	1866.5332914652	108
39	32	107793.760496736	84325.0073813542	1638.0850742410207	108
40	32	107816.769791868	84314.63068593679	2093.3937581996697	108
0	35	14335.286888236598	87928.9963358447	4569.01150383521	6
1	35	14307.8932956983	87885.1992760282	4583.23451755544	6
2	35	14308.228343076755	87595.25811548714	4688.048791242749	6
3	35	14384.394504020582	87523.09529430466	4646.334278344699	6
4	35	14230.183902493689	87666.18016094199	4449.596915956087	6
5	35	14207.560832076071	87681.74970528847	4581.660545017662	6
6	35	14192.800225796098	87843.3780795908	4598.622246825591	6
7	35	14084.343679104597	87782.42441719449	4544.52511815336	6
8	35	14221.651446266793	87675.83218232729	4489.357227142265	6
9	35	14134.7841305921	87819.8297440165	4604.465716100731	6
10	35	14037.833034328603	87711.02048771297	4271.4299707396	6
11	35	14212.471740438285	87606.94596072017	4281.035752327087	6
12	35	14401.292160650451	87573.62730996625	4295.567663126889	6
13	35	14283.9900392727	87754.48482877322	4268.71456604551	6
14	35	14270.859350457198	87769.7289118929	4278.2829677789505	6
15	35	14283.674928024902	87743.20634541589	4296.26503676425	6
16	35	14223.464879371997	87738.83162102941	4313.598291410541	6
17	35	14243.9634850513	87789.5204351134	4239.8567368489585	6
18	35	14031.202811161398	87929.3923963928	4100.467689093841	6
19	35	14216.3298444303	87990.3486145175	4381.88431671298	6
20	35	14278.753022242898	87859.4675584902	4384.2454467630505	6
21	35	14085.909697666299	87900.19256302818	4409.367424079881	6
22	35	14060.10786989894	87860.76121822116	4364.3613160408695	6
23	35	14251.514074795901	87950.08974134912	4463.67461028835	6
24	35	14257.370701611399	87908.92544709629	4457.734459817511	6
25	35	14169.076294604423	87696.47309015853	4395.915608161369	6
26	35	14239.9534993163	87942.26778996029	4458.2465903601815	6
27	35	14204.7513119762	87894.03668318293	4482.6851863192405	6
28	35	14269.0694229335	88046.4931639528	4525.46608011378	6
29	35	14308.398757556497	87863.5362933443	4442.67815163581	6
30	35	14101.175117115357	87767.70801740878	4366.197536562439	6
31	35	14090.567493633602	87687.8320732522	4481.80987904448	6
32	35	14298.127715336404	87883.4563306205	4457.89624819874	6
33	35	14228.183459276297	87539.2710988978	4449.215110754911	6
34	35	13966.085162192798	87584.2690135389	4489.888493171491	6
35	35	14224.7647895677	87934.6092641312	4370.729250449481	6
36	35	14132.7121648435	87650.16244338559	4501.563336443471	6
37	35	14117.874824601597	87766.94834443371	4421.95897357887	6
38	35	14240.954561551804	87909.10047715229	4359.616427221681	6
39	35	14225.303921800496	87576.4785784985	4656.313000466122	6
40	35	13980.1232055302	87701.0487608617	4515.979265201671	6
0	36	140759.421946661	84409.0581443226	1593.2153266755804	273
1	36	140557.0940401147	84511.9207064046	1464.9782562807309	273
2	36	140636.43776811555	84514.69262476057	1381.842505253932	273
3	36	141014.930437657	84443.5045809147	1287.6376145224406	273
4	36	140677.52602430948	84368.46741321405	1367.127561880127	273
5	36	140751.136516309	84180.8400324625	1345.9746143155007	273
6	36	140697.914923004	83828.64624413218	2255.94217035781	273
7	36	140893.707058429	84446.8625724232	1485.61052425456	273
8	36	140925.603557728	84477.4483841737	1581.6099627493204	273
9	36	140944.88511232	84266.1821911314	1639.1140351736499	273
10	36	140943.720020231	84277.00917693469	1613.4338992796195	273
11	36	140880.09698769398	84419.0851116367	1583.31220428279	273
12	36	140753.314892932	84451.90704465429	1644.9296880047805	273
13	36	140755.700508704	84516.1518549453	1726.8012634166805	273
14	36	140764.144482786	84476.90426983232	1614.1326807390797	273
15	36	140955.05061413007	84287.1453197902	1641.7819865852002	273
16	36	140930.59747244	84266.37999389289	1679.0903392128198	273
17	36	141033.4581446814	84583.24664583268	1684.0900632334976	273
18	36	140913.758552426	84463.4233624356	1336.3429912585302	273
19	36	140920.81435584204	84436.15588978367	1488.6839598387699	273
20	36	141010.44435012696	84994.0468376134	1199.39346807019	273
21	36	140786.138957348	85006.3413426776	1421.9849372620997	273
22	36	140884.582824373	84416.9398568216	1723.4450873757	273
23	36	140945.67008227194	84452.26129648	1742.5523204759995	273
24	36	140651.72404062128	84639.52221957242	1636.9697270533807	273
25	36	140896.353826726	84424.1196842801	1619.0905363100906	273
26	36	140884.667148165	84459.3497652342	1500.7442229307806	273
27	36	140742.981707528	84347.269325422	1737.8558946029702	273
28	36	140841.47315844402	84709.6772362551	1676.5648222922198	273
29	36	140813.67710939393	84662.9611740386	1666.09435109385	273
30	36	140863.636838308	84412.8393831084	1624.02826607505	273
31	36	140820.93208172594	84587.03238464029	1780.9190908987375	273
32	36	140873.090158416	84584.44343051441	1623.0152810752604	273
33	36	140941.246158531	84443.4820840364	1545.964712471	273
34	36	140903.765392725	84505.97705156941	1530.58530887071	273
35	36	140846.393604593	84512.4566854724	1588.9777544348208	273
36	36	140804.31111282806	84462.25689273968	1694.95498628431	273
37	36	140599.32574636402	84316.3584582445	1620.02286128981	273
38	36	140592.214905617	84274.9272565009	1574.0287246983507	273
39	36	140832.837013982	84359.4512228843	1550.7878924541794	273
40	36	140550.144245376	84273.1864545007	1714.5357177544297	273
0	48	74284.55949608838	104390.42291592133	4177.5586398340665	204
1	48	74271.18065361251	104416.11375295444	4097.666571829856	204
2	48	74279.43420468032	104217.80348348801	4010.33793301461	204
3	48	74340.7479490625	104404.307294075	3806.4595595966093	204
4	48	74403.7895290559	104455.04653246	3775.4351245578205	204
5	48	74447.38743753174	104334.101697713	4205.523937204805	204
6	48	74535.5563092416	104325.29040866002	4253.188096585793	204
7	48	74608.23835980613	104324.13531983733	4183.974419299243	204
8	48	74623.1235091378	104211.16394289801	3963.0479004720314	204
9	48	74331.4302516875	104323.63045448602	4748.270048031481	204
10	48	74451.58643509787	104503.26343736373	4154.675181469316	204
11	48	74288.2282446285	104677.73664194198	3987.3273239219393	204
12	48	74537.2212873216	104762.94862157	4197.84173134286	204
13	48	74791.767346881	104955.79043389302	3654.5335010466206	204
14	48	74514.27613537881	104584.22317673672	4117.907014183711	204
15	48	74572.76793480002	104522.56359691813	4196.2768968262735	204
16	48	74659.45501540242	104498.49089908572	4168.5861293610415	204
17	48	74670.70881620239	104537.65254234672	4091.356923928826	204
18	48	74631.35794808442	104594.20907470956	4046.219938478424	204
19	48	74638.92045440969	104594.11785544358	3960.3569840163977	204
20	48	74605.11769718914	104542.69316442203	3903.1016660635937	204
21	48	74684.36144598178	104512.360473823	3897.609272782871	204
22	48	74410.24496491301	104615.76610393699	3721.9777167798197	204
23	48	74509.7180864544	104563.73530885128	3897.7379883953413	204
24	48	74422.80444782373	104573.79391559363	4028.347604629801	204
25	48	74409.35743496528	104449.58163103103	3974.062439252714	204
26	48	74346.43337374633	104154.651350749	3940.62277848214	204
27	48	74428.1811496364	104232.045981374	4030.0292267789805	204
28	48	74515.16971319269	104206.247922405	3969.121903138679	204
29	48	74548.9974739622	104260.51001691699	3903.9373927302504	204
30	48	74521.68491699273	104403.80747352801	4040.15467030801	204
31	48	74599.87497780588	104367.02296778873	4063.360164546765	204
32	48	74650.87810740178	104124.73313164801	3941.1627114739895	204
33	48	74608.6870767534	104105.28248005502	3815.400365021351	204
34	48	74641.5715448078	104292.228716474	3799.09708834764	204
35	48	74713.51393736599	104633.96036730401	4437.4215045118	204
36	48	74617.466050434	104244.43684001699	3825.850604908529	204
37	48	74674.7215557842	104418.194501884	3953.7616793240986	204
38	48	74748.3036644019	104460.032829849	4060.5079421580404	204
39	48	74373.0138443989	104686.84351585699	3889.4591953153504	204
40	48	74756.1665055605	104191.14046576	3937.6087511289293	204
0	49	22832.6787293944	105074.6754885	4100.389507660689	78
1	49	22225.848781024502	104740.692411541	3636.055193775842	78
2	49	22241.7313190932	104757.87776784699	3777.653547547141	78
3	49	23034.865270178998	104595.81575188998	3737.16955385265	78
4	49	23031.759140888706	104549.36400246301	3787.1535990358398	78
5	49	22691.2157825836	104394.574140767	3917.0751907627696	78
6	49	22786.5103140664	104347.23048419801	3961.246911152349	78
7	49	22790.30529662749	104417.408775674	3944.10368568246	78
8	49	22771.46669975567	104637.62615068594	3767.6328100286023	78
9	49	22595.35075335355	104714.19427204905	3828.272199625708	78
10	49	22754.8472083197	104720.761817779	3638.5041855657314	78
11	49	22745.0828900343	104729.040614114	3593.6821026211915	78
12	49	22575.30501466564	104857.33097588913	3655.161147738046	78
13	49	22549.7651536405	104914.50730049169	3538.6742039588307	78
