pos	cell_id	x	y	z	label
0	22	166479.765862057	64060.29334212082	5239.157209171781	118
1	22	166331.43380649405	64239.714496453416	5370.0621454685115	118
2	22	166326.14203675708	64115.34260029952	5376.5829188978505	118
3	22	166180.70777648242	64120.836936385	5621.0468222146765	118
4	22	166114.4563540826	64061.38456845291	5599.248533343407	118
5	22	166399.00325810205	64033.26129032632	5580.804215189122	118
6	22	166539.73754640098	64296.30170131808	5599.912431258779	118
7	22	166292.05682915702	64159.01956543861	5511.213395925553	118
8	22	166316.36356672106	64019.56360751262	5437.034169271101	118
9	22	166431.31927035106	63980.2269177913	5694.890779659399	118
10	22	166482.46072792305	63962.149900244716	5832.72182616453	118
11	22	166441.30892836704	63991.227890197995	5778.009691287682	118
12	22	166364.85227992	64011.738907023224	5400.1928315490895	118
13	22	166554.57667335408	63919.572078313926	5690.665282059288	118
14	22	166491.33774561994	63873.212694155496	5638.606773951251	118
15	22	166486.58580968506	63909.80806451682	5601.201007298592	118
16	22	166281.60003722823	63796.772997577216	5643.215193819371	118
17	22	166323.60076370105	64091.28030369531	5626.290651325201	118
18	22	166445.50879794903	63953.159437948496	5470.27203032181	118
19	22	166320.73563817007	63971.472300616624	5725.711020957782	118
20	22	166278.72695358805	63999.530203038914	5895.71994168185	118
21	22	166325.29485659208	63993.20756522452	5880.1124170065195	118
22	22	166404.15947766404	64100.48098315192	5891.953787874039	118
23	22	166354.45969633106	64013.92964667019	5723.683859780113	118
24	22	166455.718826558	63956.09703657752	5424.58625245065	118
25	22	166394.97513230907	64062.621898165016	5882.90593219002	118
26	22	166415.4391223691	64143.02316218961	5896.954784148131	118
27	22	166485.06696886796	64124.59048249082	5867.488360402471	118
28	22	166329.75303027403	64212.627835793224	5584.4965358806	118
29	22	166476.1216991322	64156.906494594055	5628.896426963285	118
30	22	166345.34110666206	64108.22522055262	5615.2985665657325	118
31	22	166370.29443706106	64135.44450554832	5590.525283636491	118
32	22	166443.13195835004	64055.916962737014	5401.722084782352	118
33	22	166465.83380298794	64089.09427379801	5766.298900805221	118
34	22	166411.15130839907	64246.432733277325	5477.31500636111	118
35	22	166331.09931820806	64273.911532525	5424.387087215329	118
36	22	166479.28912691405	64116.839339001715	5828.860694956032	118
37	22	166426.26302534304	64350.417262324016	5470.256317312991	118
38	22	166371.29656249905	64284.78090865801	5564.13363682789	118
39	22	166576.29764929405	64074.44001505831	5644.2539168387475	118
40	22	166411.76777294598	64084.060410913116	5609.9999882032325	118
0	23	144831.990820224	67203.20996012441	4408.209772665021	10
1	23	144689.00833591822	67211.20740588804	4370.216237056759	10
2	23	144852.19290480306	67239.81924609689	4314.915164452141	10
3	23	144924.5101875563	67181.38334747526	4366.096683914582	10
4	23	144725.73727911807	67336.53114267363	4395.1972995983315	10
5	23	144801.045329121	67416.88982747773	4226.5703392572495	10
6	23	144752.79999615304	67102.32604405019	4518.72956865627	10
7	23	145000.62273865307	67207.70457832352	4169.227431658182	10
8	23	144572.88149783903	67034.43753848791	4440.3388741323615	10
9	23	144816.83896507573	67073.36456016799	4338.921724959935	10
10	23	144914.05732079808	67210.8821542775	4114.58024334439	10
11	23	144860.93462700566	67111.74398068129	4160.812856519511	10
12	23	144779.54213183903	67226.75015050491	4367.719061941852	10
13	23	144896.8884622585	66890.30951271947	4411.260982232818	10
14	23	145105.6948764749	67181.39887746572	4446.554242823449	10
15	23	144782.40728507607	67601.36955123892	4452.45019392575	10
16	23	144947.7288030925	67208.21327508273	4262.13278946761	10
17	23	145060.062181115	67269.32088945202	4217.8335150514295	10
18	23	144843.688211615	67173.99419184051	4429.113253676931	10
19	23	144700.08692845405	67527.24822991532	4186.9109581476105	10
20	23	145002.43022577502	67304.9422013032	4212.76400135515	10
21	23	145021.83945588086	67381.09618802357	4349.794149152325	10
22	23	144779.44463928306	67353.94693908573	4351.15775546051	10
23	23	144880.1145756589	67197.40461639143	4218.25399312554	10
24	23	145024.40624205722	67242.40237145226	4451.3969246615725	10
25	23	144546.50457183935	67384.89977886506	4383.167378753116	10
26	23	144804.51405426904	67292.53850438794	4049.825537668361	10
27	23	144806.18633112102	67261.16481708622	4120.890310138922	10
28	23	144788.21927291705	67142.24847157982	4610.550484034679	10
29	23	144794.87648441098	67125.18941581862	4537.0719906786935	10
30	23	144906.17568965306	67294.8482784785	4324.699791600142	10
31	23	144855.89692300404	67003.63002347293	4128.683770379732	10
32	23	144842.74316484903	66963.01092282662	4235.113262281253	10
33	23	145010.66649260005	66983.3654598749	4270.821416184072	10
34	23	144877.07305875502	67127.31144384961	4280.874410777849	10
35	23	144953.73568415805	67156.27463502831	4095.6172083224706	10
36	23	144802.34405608303	67281.43681100573	4122.661504348731	10
37	23	144790.09110634902	67103.93775124293	4157.633675575511	10
38	23	144713.73720092198	67143.72235148282	4224.286333117791	10
39	23	144708.68705718007	66971.07807791412	4085.6144986703607	10
40	23	144717.85066250403	67035.63169815912	4111.040077297361	10
0	26	160120.01952328105	70381.38175129822	2657.029234582061	64
1	26	160152.60010936507	70357.60462971994	2668.56928339412	64
2	26	160185.40916772606	70397.52269514561	2562.9501413015105	64
3	26	160146.1369684	70410.85994753423	2425.241201631621	64
4	26	160169.1101659195	70437.34499782544	2835.7578229102337	64
5	26	160175.16148889915	70490.88607504015	2876.6949910922967	64
6	26	160254.08762911664	70533.65845857194	2932.820327905504	64
7	26	159854.889843081	70655.14650268803	2915.2136984453105	64
8	26	160242.40176711694	70609.68912148756	3073.5539698885887	64
9	26	160082.62439318807	70747.8381705876	2685.2079708503416	64
10	26	160018.52675284902	70788.54826044322	2779.4464926591313	64
11	26	159952.14331157206	70756.14950854031	2964.470725105301	64
12	26	159859.44428041406	70704.37672128202	3204.82525673516	64
13	26	159849.85926273506	70684.68143060982	3028.862987907811	64
14	26	159963.98146283702	70760.04232776031	3205.15574793112	64
15	26	159898.755410453	70766.24688066433	3115.333594555361	64
16	26	159772.82331757204	70770.40352437622	3007.7378580837108	64
17	26	159852.65563634803	70763.03571397482	3042.8331361464807	64
18	26	160077.44765417706	70798.56336713332	2807.2850135466197	64
19	26	159832.08824423805	70827.52004847353	2791.58310201589	64
20	26	159916.174261302	70756.25605792532	3039.7500203162804	64
21	26	160489.79731086403	70694.9225573226	2763.5890585875813	64
22	26	160496.1434632858	70499.07850795129	2817.8966623215492	64
23	26	160614.80111475408	70786.10149807902	2638.50087704379	64
24	26	159958.264844847	70774.89670028251	2903.72088100373	64
25	26	159971.312244131	70751.62508158883	3049.210908757071	64
26	26	160007.48143126303	70749.07541733721	2891.258606184861	64
27	26	160098.92212399206	70845.33134688232	2986.112409460012	64
28	26	160015.96001727704	70797.41194411213	2973.974604336511	64
29	26	160044.94916937104	70808.12088163242	2880.866915966421	64
30	26	160163.93582718202	70805.31438643961	2957.70205093505	64
31	26	159847.09065731507	70540.82451468003	3060.58378938785	64
32	26	159811.90656098904	70526.5791009995	2898.010741209321	64
33	26	160048.38842891206	70629.14382477301	3035.0723100283594	64
34	26	160057.62729725306	70628.17964342711	3067.871171896562	64
35	26	159923.50514080506	70806.559430843	3138.279008130341	64
36	26	159941.57436282805	70823.52469095311	3192.7312918789808	64
37	26	159945.31657618008	70722.48289259903	3083.3847877940216	64
38	26	160122.09061113306	70614.09992774621	2747.2744897554408	64
39	26	160104.30355736506	70811.1406248698	2952.0935836726208	64
40	26	159989.681595533	70651.66023764423	2976.2889579477	64
0	29	101006.17500832902	74772.006631841	2741.126750959831	187
1	29	100975.61632372769	74907.51234506366	3062.196249435893	187
2	29	100883.07341172152	74837.64440567176	3060.514711613187	187
3	29	100881.03127058703	74549.24514925582	3237.105792972572	187
4	29	100730.75483280543	74824.38389636758	3068.7355533436767	187
5	29	100710.96780059037	74805.40443248165	2962.9107798570567	187
6	29	100622.46594713199	75026.96910016231	2759.8693200059806	187
7	29	100563.29055558602	75021.75377226193	2789.7164847613612	187
8	29	100558.208627167	75042.28618549963	2729.06186091612	187
9	29	100834.312467286	75038.99901953751	2601.3276579874305	187
10	29	100661.52056056404	75081.67818402163	2779.8802521745306	187
11	29	100750.30225096	74985.90759934213	2856.4287888230706	187
12	29	100751.681502122	74958.16693235832	2873.355959883811	187
13	29	100698.42196144603	75066.92914931782	2647.95322044675	187
14	29	100829.56205101199	75221.1791099018	2844.0845417959804	187
15	29	100860.272702301	74948.53887760572	2696.677377454811	187
16	29	101021.79550193953	75098.81346423872	2907.3165370281176	187
17	29	100787.62554268699	75082.15987677303	2807.37082795146	187
18	29	100774.13968144002	75427.34444081242	3013.965736333331	187
19	29	100693.85005253405	75391.09104899861	3045.9159206308195	187
20	29	100622.96805048303	75363.63377206563	2840.7650143403407	187
21	29	100676.77186181699	75239.78000199332	2791.2370399953306	187
22	29	100634.39033054405	75199.97817713131	2847.613280223781	187
23	29	100662.65245451902	75290.89738291122	2869.839426245921	187
24	29	100721.22251685304	75147.43132834593	2838.120905030469	187
25	29	100806.05181437104	75198.11914858018	2757.0300831765403	187
26	29	100785.06276392	75194.88967594501	2837.3856881728498	187
27	29	101264.196655429	74464.05071205762	3070.8522583955396	187
28	29	101244.30549010902	74542.11778190793	2653.1543975336112	187
29	29	100696.22439432004	75142.98988975101	2880.644629469581	187
30	29	100962.14695147099	74975.4589441005	2915.636786833261	187
31	29	100966.57260964435	74959.97755888129	2851.5677666279576	187
32	29	100699.44318869503	75166.35144647371	2839.1555618045	187
33	29	101032.2475691125	75017.35244489643	2801.394511090669	187
34	29	100807.351947755	74995.29258840992	2743.2381558608604	187
35	29	100728.99318438102	75051.72519097541	2662.303136969741	187
36	29	100935.439046025	74684.16728459482	2567.9452283465703	187
37	29	100789.316082526	75129.87278182349	2898.7441437293114	187
38	29	100772.99007876203	74923.60700127881	2558.979465547432	187
39	29	100795.89644369589	74775.14718956775	2795.4656010252324	187
40	29	100782.47633892404	75046.03665940351	2594.9832880429612	187
0	32	105962.417472836	96582.75805704381	4146.666640512981	56
1	32	106008.692625076	96527.88481327929	4077.1902033344295	56
2	32	106117.46751082355	96452.55589036699	4020.330910954698	56
3	32	106056.65064927527	96493.25960212822	3918.7748494121	56
4	32	105964.96640607835	96480.54335030094	3948.561762461643	56
5	32	105879.38333451404	96610.16579984002	4004.5771973985297	56
6	32	105886.76990089136	96493.47985191167	4186.016918836489	56
7	32	105788.81075918829	96342.09218142077	3917.0180367772914	56
8	32	105709.41424310507	96370.33559597695	3923.892507364095	56
9	32	105871.73932541904	96762.38214595393	4018.089406646791	56
10	32	106091.39845449304	96638.89726238544	4085.527015724151	56
11	32	106041.36049211922	96726.53935055668	4034.7424791886906	56
12	32	105967.07326392902	96658.62913569152	4225.44240651256	56
13	32	105963.04012533704	96571.65284851404	4071.773634322829	56
14	32	106196.35053190232	96584.66915324212	4205.790953163925	56
15	32	106136.6607221136	96532.30113755693	4203.801341178625	56
16	32	106255.28226552212	96504.98272573887	4210.429081772949	56
17	32	106047.99358167005	96715.55078468873	4378.840961848449	56
18	32	105884.03818738305	96698.26129042482	4207.644109826621	56
19	32	106201.43575707078	96686.68248819	4253.26908999491	56
20	32	105977.76033980603	96689.19886501694	4184.602862341179	56
21	32	106035.588156618	96595.11278022613	4142.40780491552	56
22	32	106130.40274907406	96569.62281778047	4296.291789754063	56
23	32	106043.51650251301	96648.59174098221	4156.51790575176	56
24	32	105950.37095086699	96601.42852748063	4167.8939334227725	56
25	32	105826.20269120502	96759.3842787801	4258.472654451791	56
26	32	106084.43594907307	96278.93127890992	4273.34807666865	56
27	32	106036.51414436099	96782.45377868401	4402.576683032301	56
28	32	106126.18822827002	96678.87741540592	4382.057428722521	56
29	32	106189.301092856	96728.34621634554	4159.13131537036	56
30	32	106117.41852599	96693.60696730735	4269.52086019753	56
31	32	106063.94491626664	96572.63802638858	4285.632939278436	56
32	32	106176.56198210902	96788.67303799404	3969.460342840971	56
33	32	106030.76945332602	96396.2302498418	4312.03012277915	56
34	32	106081.40344046599	96522.19985475193	4421.515915280961	56
35	32	106034.073812459	96433.72193672383	4286.757644807511	56
36	32	106020.47627059805	96718.67113697543	4138.452623036581	56
37	32	105911.501749465	96627.52489044973	4322.742814804691	56
38	32	106041.15441613	96422.03967951103	4254.648827819543	56
39	32	106087.60794706104	96343.07105126367	4334.411776450921	56
40	32	105822.51644277787	96549.73364668548	4444.782953473074	56
0	35	8021.183818394223	87862.5110800735	2917.587147180641	231
1	35	7952.062615369192	87928.13443291193	2727.7544557294705	231
2	35	7986.775094308776	88159.10876743332	3107.63178886286	231
3	35	8340.610196174352	88313.48643681842	2822.1079781458698	231
4	35	8283.317678500312	88235.82460079133	2783.720305124251	231
5	35	8187.990302055352	88226.50752334592	2837.002398741721	231
6	35	8253.616769460152	88189.21324064689	2732.7815938963117	231
7	35	8257.42147755035	88205.06714004943	2727.3009838279713	231
8	35	8191.231377213294	88146.18408787642	2907.5452684801007	231
9	35	8294.769700600282	88303.60373419231	2688.6970858495497	231
10	35	8223.222586611775	88085.71794095739	3124.043662642292	231
11	35	8188.254517657233	88221.12429464402	2816.74505773339	231
12	35	8216.817574672059	88120.20764493191	2707.3223199299696	231
13	35	8256.471671589654	88066.36821825693	2648.0848582952012	231
14	35	8332.072569994942	87803.33712582932	2907.70500914525	231
15	35	8130.785641068383	87880.97597151162	2898.267529230391	231
16	35	8147.857071439273	87807.21397952463	2933.856347215201	231
17	35	8141.255483648192	87875.07312073912	2889.995808943681	231
18	35	8168.120172407733	87957.88736001821	2894.482841034952	231
19	35	8307.423016432056	87990.47864372289	3121.6427387715453	231
20	35	8146.358970457291	88088.62289365703	2896.92092043421	231
21	35	8232.840433897152	88240.36580213529	2833.3688468505015	231
22	35	8174.753807536161	87990.41520693869	2847.5505999640523	231
23	35	8250.185367559352	88030.23408820621	2689.9564680706712	231
24	35	8233.331288601032	88089.89544539432	2659.204494000332	231
25	35	8287.448209409702	88090.80303211849	2653.3437823198306	231
26	35	8314.53094547456	88093.7598079508	2702.90333925657	231
27	35	8371.010505837105	87950.08919434148	3042.8685047195268	231
28	35	8213.579463510881	88023.19166525203	2807.383183158679	231
29	35	8251.773205966001	88114.31895419271	2674.59211543505	231
30	35	8206.328415239774	88138.18856836973	2746.723344651351	231
31	35	8257.288826451793	88010.54540969632	2753.888890319641	231
32	35	8141.819046262784	88103.89058881051	2877.1745510283704	231
33	35	8007.470751031115	87723.26937222271	3457.47527976229	231
34	35	8054.842140904862	87748.46418618433	3468.0161530788014	231
35	35	8002.931211503843	87764.41315259482	3562.384045682351	231
36	35	8083.343902034183	87963.96764116353	2963.40329120859	231
37	35	8204.48434798572	88012.06668815181	2786.137074963491	231
38	35	8104.235507806175	88011.00419202803	2817.515815773169	231
39	35	7982.6688089790505	87906.7896493405	2823.138051902041	231
40	35	8226.304013050873	88228.8989484465	2863.218425784941	231
0	36	143076.5441895002	81372.94138130185	9984.204118848103	322
1	36	143149.2676798648	81291.76214508888	9971.036327948392	322
2	36	143247.59720095008	81397.34490003776	9989.218768150342	322
3	36	143405.86814109	81491.32380493732	10220.099705778503	322
4	36	143307.78863510775	81178.48290262374	9973.566073252343	322
5	36	143377.3604209589	81252.70590046134	10038.510394637478	322
6	36	143637.463393051	81275.35702155731	9861.04373320933	322
7	36	143446.91342208645	81157.19720653158	10152.622383568836	322
8	36	143472.01602765807	81148.88022963952	10234.249839684759	322
9	36	143250.16234539007	81196.75782332207	10431.752093009502	322
10	36	143413.29887486092	81146.62224196485	10385.805466043268	322
11	36	143256.43444245507	81136.80292140091	10406.971211130303	322
12	36	143303.04878218507	81154.41232211672	10169.554763939004	322
13	36	143454.32893989206	81051.98517719889	9752.921879560452	322
14	36	143303.37229731804	81454.7495444101	10239.412455280102	322
15	36	143255.42540170002	81024.41597544683	10312.869800122002	322
16	36	143201.31344965106	81000.24014716441	10230.051549528302	322
17	36	143298.85377471906	81007.7608578259	10241.528019879599	322
18	36	143342.76793333006	81530.12315391202	10498.302727663202	322
19	36	143556.96192784506	81473.17347295833	10206.616129345604	322
20	36	143370.01510291404	81483.71150826843	10310.529125257804	322
21	36	143399.13735161634	81292.58197031489	10447.154200604738	322
22	36	143311.33507912347	81314.53344534589	10490.173002077903	322
23	36	143221.65167376728	81315.44771854275	10461.844096988722	322
24	36	142770.91209203904	80887.78854684322	10916.820430205502	322
25	36	142976.55891408803	81261.61630642593	10337.493004168402	322
26	36	143282.54009294507	81189.25834547322	10369.622439003502	322
27	36	143145.37828719712	81382.30850478995	10376.50408447253	322
28	36	143195.68460780903	81648.40642036241	10240.242274225102	322
29	36	143295.35034196402	81587.31782631889	10245.754895298105	322
30	36	143212.09976341805	81371.77386572136	10269.839197818084	322
31	36	143252.5708148509	81316.61448630293	10248.754835275542	322
32	36	143089.52485823102	81225.54571996295	10313.787709626802	322
33	36	143439.79611204698	81277.59688435367	10315.736886827868	322
34	36	143576.41223233202	81317.5492082889	10193.800421987602	322
35	36	143589.36219307606	81461.21659445282	10048.073235317099	322
36	36	143081.81847032218	81386.46960486443	10214.410266595809	322
37	36	143079.95336348648	81296.75971157059	10173.681236341055	322
38	36	143062.73818124266	81144.66122228486	10195.56565717903	322
39	36	143127.21933507393	81148.40242901031	10126.137161947143	322
40	36	143315.720146062	81144.73308076353	10244.694037274201	322
0	48	79824.57986664849	102667.13312408402	10431.123248233302	96
1	48	79652.66334166062	102566.70215961404	10365.831871935605	96
2	48	79738.37532894286	102526.48109702369	10010.92584345788	96
3	48	79442.27393737179	102559.39784289504	10101.565134885102	96
4	48	79571.97825919001	102438.9800111826	10151.610364534376	96
5	48	79359.42231238581	102517.61934264004	10150.092221700404	96
6	48	79582.92006096242	102631.84135156599	10162.543802989305	96
7	48	79751.53151050968	102591.59272676172	10073.36065456928	96
8	48	79749.28753390648	102602.52501679656	10085.922530776936	96
9	48	79797.62751000031	102859.86761521864	10242.731519679659	96
10	48	79415.29301848121	102837.25176969502	10128.696725436002	96
11	48	80242.43598564152	102832.37537992002	10110.893290363803	96
12	48	79594.26493577175	102581.32350448804	10296.7704155091	96
13	48	79542.9665080339	102897.06981948591	10685.714875609665	96
14	48	79579.30157038308	102874.69738299462	10618.043608108603	96
15	48	79587.50814681282	102778.93956206263	10491.235404617875	96
16	48	79831.61304125696	102870.41199342074	10379.594743751366	96
17	48	79862.23172551133	102701.19147638502	10301.827916367105	96
18	48	79759.47748463783	102694.58066804103	10546.6686979798	96
19	48	79767.18490199759	102697.36880067702	10483.897736006604	96
20	48	79903.22594070713	102614.86856109403	10535.861150751203	96
21	48	80344.45580444841	102546.84804309504	10700.7762993848	96
22	48	80306.8946652351	102571.557217279	10648.169910684204	96
23	48	79983.05131721366	102850.17679561746	10239.275646034986	96
24	48	79988.80978638753	102896.84117959844	10280.101434590144	96
25	48	79810.95551455037	102860.2917584806	10323.866511193217	96
26	48	79785.82419013936	102769.39669006589	10258.090676357215	96
27	48	79741.65772725378	102619.67169650804	10107.900642375418	96
28	48	79651.30725642723	102708.09615018628	10310.053327405272	96
29	48	79493.4159653431	102690.98568735905	10328.800118135	96
30	48	79707.442892474	102685.99580046277	10193.544571380993	96
31	48	79802.88311308279	102654.52108283334	10121.96078385336	96
32	48	79829.05730129071	102649.509627779	10273.225884601405	96
33	48	79896.66628024213	102670.80685719199	10111.573378344334	96
34	48	79928.8296028957	102720.7186825498	10137.49500686486	96
35	48	79647.33424627651	102798.583980221	10209.148450560006	96
36	48	79435.31283426651	102617.98987865301	10589.697963479699	96
37	48	79836.99020692079	102593.13026550553	10051.590764308548	96
38	48	79933.06367007403	102716.29763464406	10167.937222655542	96
39	48	80040.90691179121	102546.03829566804	10229.0833605138	96
40	48	79986.55986375573	102566.41216751502	10362.020608333502	96
0	49	21658.16570882613	101562.32324968533	2775.7877903237195	40
1	49	21586.746164419023	101544.91560515307	2676.8841661569313	40
2	49	21488.792548578724	101527.95743901527	2745.975642683611	40
3	49	21413.46561335268	101604.49398721104	2707.516081673599	40
4	49	21337.802749858103	101774.78409748002	2608.527453728031	40
5	49	21335.528732983897	101782.06194018004	2725.403213655241	40
6	49	21358.934676986108	101797.592635417	2632.9013672037813	40
7	49	21452.824596996208	101787.63143211203	2794.6335390500813	40
8	49	21397.565846034908	101780.66837311002	2747.333805202151	40
9	49	21627.028943366116	101757.29171800973	2717.446997496927	40
10	49	21445.615429238114	101773.22797159203	2723.4843671510807	40
11	49	21469.647341401705	101866.43304859403	2642.1854769236515	40
